candidate_id,previous_period,period,provider,provider_name,code_a,code_b,before_a,after_a,change_a,before_b,after_b,change_b,absolute_change_ratio,paired_net_change,target_code,target_change_share_national_pct,classification,disposition
RC1048,2024-10,2024-11,NT430,RIDGEWAY HOSPITAL,C_100,C_502,10,21,11,11,4,-7,0.6363636363636364,4,C_100,0.0026890526223152,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1049,2024-10,2024-11,NT430,RIDGEWAY HOSPITAL,C_100,C_130,10,21,11,306,296,-10,0.9090909090909092,1,C_100,0.0026890526223152,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1050,2024-10,2024-11,NT430,RIDGEWAY HOSPITAL,C_100,C_110,10,21,11,12,2,-10,0.9090909090909092,1,C_100,0.0026890526223152,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1051,2025-03,2025-04,NT424,MERIDEN HOSPITAL,C_400,X06,7,1,-6,7,15,8,0.75,2,C_400,0.0026821756020366,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1052,2025-09,2025-10,NVC13,OAKS HOSPITAL,C_110,C_301,283,260,-23,3,15,12,0.5217391304347826,-11,C_110,0.0026778499891721,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1053,2025-10,2025-11,NTE02,ST HUGH'S HOSPITAL,C_130,C_301,56,72,16,44,19,-25,0.64,-9,C_130,0.002676122298789,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1054,2025-05,2025-06,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_300,C_301,6,11,5,1191,1181,-10,0.5,-5,C_301,0.0026747479718723,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1055,2026-02,2026-03,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_320,C_502,14,4,-10,28,44,16,0.625,6,C_320,0.0026707047722823,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1056,2024-04,2024-05,NVC12,OAKLANDS HOSPITAL,C_101,C_320,324,306,-18,12,23,11,0.6111111111111112,-7,C_320,0.002667449118408,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1057,2024-09,2024-10,NT405,BISHOPS WOOD HOSPITAL,C_100,X06,65,54,-11,6,12,6,0.5454545454545454,-5,C_100,0.0026657360824342,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1058,2026-04,2026-05,NT449,LANCASTER PRIVATE HOSPITAL,C_110,C_502,243,221,-22,30,47,17,0.7727272727272727,-5,C_110,0.0026571331948403,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1059,2025-11,2025-12,RH5,SOMERSET NHS FOUNDATION TRUST,C_170,C_301,12,20,8,2334,2324,-10,0.8,-2,C_301,0.0026230265004367,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1060,2026-04,2026-05,NT424,MERIDEN HOSPITAL,C_100,X06,336,326,-10,12,19,7,0.7,-3,C_100,0.0026212525917635,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1061,2026-04,2026-05,NT325,SPIRE MURRAYFIELD HOSPITAL,C_100,C_301,246,236,-10,0,7,7,0.7,-3,C_100,0.0026212525917635,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1062,2024-07,2024-08,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",C_120,X05,36,53,17,37,17,-20,0.85,-3,C_120,0.0026112588264388,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1063,2024-02,2024-03,NT424,MERIDEN HOSPITAL,C_100,C_400,212,223,11,8,2,-6,0.5454545454545454,5,C_100,0.0026107863451127,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1064,2024-02,2024-03,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",C_100,C_502,89,100,11,25,5,-20,0.55,-9,C_100,0.0026107863451127,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1065,2024-07,2024-08,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_100,X05,2071,2060,-11,19,33,14,0.7857142857142857,3,C_100,0.0026086007939632,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1066,2026-01,2026-02,NVC1H,STOURSIDE HOSPITAL,C_100,C_301,533,523,-10,7,15,8,0.8,-2,C_100,0.0025974093439203,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1067,2024-03,2024-04,NT316,SPIRE HARPENDEN HOSPITAL,C_100,X05,112,123,11,17,3,-14,0.7857142857142857,-3,C_100,0.0025928902948116,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1068,2025-12,2026-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_100,X03,902,912,10,7,0,-7,0.7,3,C_100,0.0025902172674243,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1069,2025-03,2025-04,K8I4X,GLENDON WOOD HOSPITAL,C_301,C_502,210,220,10,9,2,-7,0.7,3,C_301,0.0025838791778096,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1070,2024-11,2024-12,NVC18,SPRINGFIELD HOSPITAL,C_160,C_400,16,9,-7,0,6,6,0.8571428571428571,-1,C_400,0.0025689880327974,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1071,2026-02,2026-03,RVJ,NORTH BRISTOL NHS TRUST,C_110,C_170,5347,5368,21,22,7,-15,0.7142857142857143,6,C_110,0.0025672277485534,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1072,2024-08,2024-09,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_160,C_301,13,6,-7,957,967,10,0.7,3,C_301,0.0025624533953788,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1073,2025-06,2025-07,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,C_130,C_502,23,38,15,71,56,-15,1.0,0,C_130,0.0025613923045529,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1074,2025-06,2025-07,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,C_130,C_301,23,38,15,25,6,-19,0.7894736842105263,-4,C_130,0.0025613923045529,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1075,2024-07,2024-08,NT449,LANCASTER HOSPITAL,C_150,C_301,23,13,-10,15,25,10,1.0,0,C_301,0.0025594954722525,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1076,2025-02,2025-03,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",C_130,C_160,26,11,-15,111,119,8,0.5333333333333333,-7,C_130,0.0025593600917274,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1077,2025-02,2025-03,NVC23,WOODLAND HOSPITAL,C_130,C_502,1,16,15,704,688,-16,0.9375,-1,C_130,0.0025593600917274,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1078,2025-09,2025-10,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",C_100,C_301,126,136,10,23,7,-16,0.625,-6,C_100,0.0025543240875315,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1079,2026-04,2026-05,NTPH5,PRACTICE PLUS GROUP HOSPITAL - PLYMOUTH,C_110,C_130,1338,1317,-21,40,67,27,0.7777777777777778,6,C_110,0.0025363544132566,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1080,2025-05,2025-06,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_300,C_320,15,29,14,2100,2090,-10,0.7142857142857143,4,C_320,0.002529679464315,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1081,2025-07,2025-08,NT437,SLOANE HOSPITAL,C_100,C_301,100,90,-10,29,47,18,0.5555555555555556,8,C_100,0.002528508938279,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1082,2024-01,2024-02,NNE,DORKING HEALTHCARE LIMITED (DHC),C_320,X03,419,409,-10,0,6,6,0.6,-4,C_320,0.0025056753546783,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1083,2025-02,2025-03,NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",C_110,X06,265,244,-21,14,29,15,0.7142857142857143,-6,C_110,0.0024909081851242,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1084,2025-11,2025-12,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_110,C_300,4056,4035,-21,33,60,27,0.7777777777777778,6,C_110,0.0024871025965351,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1085,2024-12,2025-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_110,X03,7542,7521,-21,14,26,12,0.5714285714285714,-9,C_110,0.0024765231501846,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1086,2025-02,2025-03,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,C_100,C_300,1076,1086,10,12,4,-8,0.8,2,C_100,0.0024753333036293,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1087,2025-07,2025-08,B3M1X,CLAREMONT PRIVATE HOSPITAL,C_110,C_130,1022,1001,-21,4,16,12,0.5714285714285714,-9,C_110,0.0024519218981144,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1088,2024-04,2024-05,AAH,TETBURY HOSPITAL TRUST LTD,C_130,C_140,112,127,15,20,8,-12,0.8,3,C_130,0.0024452468476692,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1089,2025-09,2025-10,NT403,BEARDWOOD HOSPITAL,C_120,C_301,109,94,-15,21,33,12,0.8,-3,C_120,0.0024431001964252,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1090,2026-02,2026-03,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_160,C_400,13,23,10,654,649,-5,0.5,5,C_400,0.0024273258636425,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1091,2026-02,2026-03,R1F,ISLE OF WIGHT NHS TRUST,C_400,X05,1,6,5,1120,1115,-5,1.0,0,C_400,0.0024273258636425,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1092,2024-09,2024-10,NN8,SPENCER PRIVATE HOSPITALS LTD,C_100,X04,295,305,10,9,0,-9,0.9,1,C_100,0.0024233964385765,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1093,2026-03,2026-04,R1F,ISLE OF WIGHT NHS TRUST,C_400,X06,6,1,-5,55,60,5,1.0,0,C_400,0.0024194445922993,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1094,2026-03,2026-04,R1F,ISLE OF WIGHT NHS TRUST,C_400,C_430,6,1,-5,30,35,5,1.0,0,C_400,0.0024194445922993,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1095,2026-02,2026-03,NT411,CLEMENTINE CHURCHILL HOSPITAL,C_120,X06,482,468,-14,5,21,16,0.875,2,C_120,0.0024173190550354,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1096,2024-12,2025-01,NVC1H,STOURSIDE HOSPITAL,C_130,C_301,237,223,-14,8,20,12,0.8571428571428571,-2,C_130,0.00241424265208,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1097,2024-02,2024-03,NT408,CHAUCER HOSPITAL,C_110,C_502,621,641,20,45,17,-28,0.7142857142857143,-8,C_110,0.0023939223100392,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1098,2025-06,2025-07,NFH,SOMERSET SURGICAL SERVICES HQ,C_130,X05,252,266,14,15,7,-8,0.5714285714285714,6,C_130,0.0023906328175827,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1099,2024-07,2024-08,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_320,X06,3917,3907,-10,12,20,8,0.8,-2,C_320,0.0023885217200222,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1100,2025-11,2025-12,NT324,SPIRE CHESHIRE HOSPITAL,C_101,C_120,19,7,-12,152,166,14,0.8571428571428571,2,C_120,0.0023744831259052,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1101,2024-07,2024-08,R0F4N,NUFFIELD HEALTH PARKSIDE HOSPITAL,C_100,X05,14,24,10,47,36,-11,0.9090909090909092,-1,C_100,0.0023714552672392,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1102,2024-07,2024-08,R0F4N,NUFFIELD HEALTH PARKSIDE HOSPITAL,C_100,C_120,14,24,10,115,103,-12,0.8333333333333334,-2,C_100,0.0023714552672392,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1103,2024-07,2024-08,R0F4N,NUFFIELD HEALTH PARKSIDE HOSPITAL,C_100,C_101,14,24,10,375,368,-7,0.7,3,C_100,0.0023714552672392,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1104,2025-08,2025-09,NVC18,SPRINGFIELD HOSPITAL,C_160,C_301,3,19,16,284,275,-9,0.5625,7,C_301,0.002370923000324,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1105,2025-11,2025-12,NT427,PARK HOSPITAL,C_150,C_301,4,10,6,32,23,-9,0.6666666666666666,-3,C_301,0.002360723850393,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1106,2025-06,2025-07,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,C_110,C_300,2699,2679,-20,30,66,36,0.5555555555555556,16,C_110,0.0023600128856703,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1107,2024-05,2024-06,NT406,BLACKHEATH HOSPITAL,C_100,C_502,128,118,-10,4,9,5,0.5,-5,C_100,0.0023600045312087,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1108,2024-08,2024-09,NT325,SPIRE MURRAYFIELD HOSPITAL,C_110,X05,396,376,-20,28,54,26,0.7692307692307693,6,C_110,0.0023477292176074,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1109,2025-12,2026-01,NTX,THE ONE HEALTH GROUP PLC,C_100,X06,577,586,9,16,0,-16,0.5625,-7,C_100,0.0023311955406819,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1110,2025-07,2025-08,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_320,C_400,10,19,9,89,82,-7,0.7777777777777778,2,C_320,0.0023272832588171,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1111,2025-09,2025-10,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,C_300,C_320,12,5,-7,5294,5303,9,0.7777777777777778,2,C_320,0.0023224188250109,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1112,2024-01,2024-02,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,X03,17,8,-9,21,32,11,0.8181818181818182,2,C_301,0.0023050326546292,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1113,2024-01,2024-02,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,X04,17,8,-9,546,560,14,0.6428571428571429,5,C_301,0.0023050326546292,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1114,2024-01,2024-02,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,C_301,X06,17,8,-9,57,64,7,0.7777777777777778,-2,C_301,0.0023050326546292,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1115,2024-05,2024-06,NT406,BLACKHEATH HOSPITAL,C_301,C_502,197,188,-9,4,9,5,0.5555555555555556,-4,C_301,0.0023018903635196,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1116,2024-03,2024-04,NT347,SPIRE FYLDE COAST HOSPITAL,C_120,C_400,242,227,-15,0,27,27,0.5555555555555556,12,C_120,0.0022997528532267,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1117,2024-03,2024-04,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,C_130,X06,25,11,-14,247,259,12,0.8571428571428571,-2,C_130,0.0022830528983356,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1118,2024-03,2024-04,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,C_130,C_410,25,11,-14,156,163,7,0.5,-7,C_130,0.0022830528983356,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1119,2024-03,2024-04,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,C_130,C_340,25,11,-14,1306,1328,22,0.6363636363636364,8,C_130,0.0022830528983356,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1120,2024-03,2024-04,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,C_130,C_160,25,11,-14,577,592,15,0.9333333333333332,1,C_130,0.0022830528983356,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1121,2024-03,2024-04,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,C_101,C_130,2441,2448,7,25,11,-14,0.5,-7,C_130,0.0022830528983356,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1122,2025-05,2025-06,NT427,PARK HOSPITAL,C_100,X06,118,109,-9,8,13,5,0.5555555555555556,-4,C_100,0.0022785444657952,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1123,2025-01,2025-02,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_130,C_300,3088,3101,13,10,2,-8,0.6153846153846154,5,C_130,0.0022321620206217,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1124,2025-02,2025-03,NT450,LINCOLN PRIVATE HOSPITAL,C_100,C_502,18,27,9,16,0,-16,0.5625,-7,C_100,0.0022277999732664,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1125,2025-02,2025-03,R0F4N,NUFFIELD HEALTH PARKSIDE HOSPITAL,C_100,C_160,14,23,9,189,181,-8,0.8888888888888888,1,C_100,0.0022277999732664,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1126,2025-02,2025-03,R0F4N,NUFFIELD HEALTH PARKSIDE HOSPITAL,C_100,X05,14,23,9,38,33,-5,0.5555555555555556,4,C_100,0.0022277999732664,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1127,2025-06,2025-07,NVC19,RIVERS HOSPITAL,C_120,X02,151,137,-14,2,10,8,0.5714285714285714,-6,C_120,0.0022273132238767,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1128,2024-11,2024-12,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_120,C_300,4525,4511,-14,11,23,12,0.8571428571428571,-2,C_120,0.002210339018641,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1129,2026-03,2026-04,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,C_120,X04,43,30,-13,0,9,9,0.6923076923076923,-4,C_120,0.0022098395656475,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1130,2025-04,2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,X03,5912,5899,-13,13,20,7,0.5384615384615384,-6,C_130,0.0022050866259799,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1131,2025-08,2025-09,NVC19,RIVERS HOSPITAL,C_130,X06,340,327,-13,5,17,12,0.9230769230769232,-1,C_130,0.0022040659931267,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1132,2025-05,2025-06,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_120,C_502,20,34,14,52,44,-8,0.5714285714285714,6,C_120,0.0022015347842495,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1133,2026-02,2026-03,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,C_110,C_300,3047,3029,-18,21,45,24,0.75,6,C_110,0.0022004809273315,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1134,2025-03,2025-04,NT412,DROITWICH SPA HOSPITAL,C_120,C_130,73,59,-14,10,20,10,0.7142857142857143,-4,C_120,0.0021912182234228,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1135,2026-02,2026-03,NT350,SPIRE METHLEY PARK HOSPITAL,C_101,C_301,26,18,-8,0,8,8,1.0,0,C_301,0.0021842585943749,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1136,2024-09,2024-10,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",C_100,C_101,85,76,-9,14,22,8,0.8888888888888888,-1,C_100,0.0021810567947189,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1137,2024-11,2024-12,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_320,X04,88,79,-9,13,21,8,0.8888888888888888,-1,C_320,0.0021794247771538,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1138,2024-02,2024-03,NT447,DUCHY HOSPITAL,C_110,C_400,212,230,18,14,5,-9,0.5,9,C_110,0.0021545300790353,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1139,2026-03,2026-04,NT350,SPIRE METHLEY PARK HOSPITAL,C_160,C_301,17,23,6,8,0,-8,0.75,-2,C_301,0.0021532175799449,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1140,2024-12,2025-01,NT411,CLEMENTINE CHURCHILL HOSPITAL,C_400,X06,1,6,5,6,2,-4,0.8,1,C_400,0.0021460609052084,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1141,2024-05,2024-06,NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",C_110,X02,250,232,-18,0,21,21,0.8571428571428571,3,C_110,0.0021427474545945,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1142,2024-07,2024-08,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,C_130,C_301,22,35,13,1281,1256,-25,0.52,-12,C_130,0.0021374126127074,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1143,2024-07,2024-08,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,C_130,C_430,22,35,13,248,235,-13,1.0,0,C_130,0.0021374126127074,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1144,2024-07,2024-08,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,C_130,C_160,22,35,13,597,576,-21,0.6190476190476191,-8,C_130,0.0021374126127074,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1145,2024-02,2024-03,NT447,DUCHY HOSPITAL,C_100,C_400,139,148,9,14,5,-9,1.0,0,C_100,0.0021360979187285,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1146,2024-05,2024-06,NT447,DUCHY HOSPITAL,C_150,C_400,12,5,-7,7,12,5,0.7142857142857143,-2,C_400,0.0021353285843625,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1147,2024-04,2024-05,NVC23,WOODLAND HOSPITAL,C_400,C_502,4,9,5,801,793,-8,0.625,-3,C_400,0.0021346175192329,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1148,2024-04,2024-05,NVC23,WOODLAND HOSPITAL,C_400,X02,4,9,5,7,4,-3,0.6,2,C_400,0.0021346175192329,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1149,2024-04,2024-05,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",C_101,C_400,38,29,-9,0,5,5,0.5555555555555556,-4,C_400,0.0021346175192329,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1150,2024-04,2024-05,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",C_400,C_502,0,5,5,3,0,-3,0.6,2,C_400,0.0021346175192329,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1151,2024-07,2024-08,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,C_100,C_300,5947,5956,9,12,5,-7,0.7777777777777778,2,C_100,0.0021343097405153,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1152,2025-04,2025-05,G3Z1Q,SULIS HOSPITAL BATH (FOXCOTE AVENUE),C_110,C_301,1729,1711,-18,40,61,21,0.8571428571428571,3,C_110,0.0021342236998427,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1153,2024-09,2024-10,NVC23,WOODLAND HOSPITAL,C_330,C_400,5,12,7,26,21,-5,0.7142857142857143,2,C_400,0.0021329784057266,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1154,2025-10,2025-11,NVC13,OAKS HOSPITAL,C_301,C_502,15,7,-8,164,176,12,0.6666666666666666,4,C_301,0.0021312418746403,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1155,2024-03,2024-04,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,C_101,C_130,254,245,-9,21,34,13,0.6923076923076923,4,C_130,0.0021199776913116,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1156,2025-09,2025-10,NT315,SPIRE BUSHEY HOSPITAL,C_101,C_120,27,46,19,86,73,-13,0.6842105263157895,6,C_120,0.0021173535035685,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1157,2026-01,2026-02,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",C_160,C_301,36,32,-4,8,16,8,0.5,4,C_301,0.0021116425411506,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1158,2026-01,2026-02,NVC1H,STOURSIDE HOSPITAL,C_301,X02,7,15,8,282,277,-5,0.625,3,C_301,0.0021116425411506,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1159,2026-01,2026-02,NVC1H,STOURSIDE HOSPITAL,C_301,C_502,7,15,8,484,469,-15,0.5333333333333333,-7,C_301,0.0021116425411506,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1160,2026-04,2026-05,NT333,SPIRE WASHINGTON HOSPITAL,C_100,C_301,200,192,-8,0,4,4,0.5,-4,C_100,0.0020970020734108,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1161,2026-04,2026-05,NT408,CHAUCER HOSPITAL,C_100,X06,98,106,8,4,0,-4,0.5,4,C_100,0.0020970020734108,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1162,2025-09,2025-10,NVC1H,STOURSIDE HOSPITAL,C_301,X02,6,14,8,292,288,-4,0.5,4,C_301,0.0020917876417186,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1163,2025-07,2025-08,RJN,EAST CHESHIRE NHS TRUST,C_120,X06,1630,1617,-13,10,17,7,0.5384615384615384,-6,C_120,0.0020845493204369,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC1164,2026-02,2026-03,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,C_110,C_130,580,597,17,43,19,-24,0.7083333333333334,-7,C_110,0.0020782319869242,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
