period,sheet,row,code,p,n,band,official,linear_pN,difference
2024-01,Sub-ICB,351,C_100,0.92,10978,54,54.147397260274,54.147397260273976,-2.1316282072803006e-14
2024-01,Sub-ICB,352,C_101,0.5,14951,16,16.2098321342926,16.209832134292565,-3.552713678800501e-14
2024-01,Sub-ICB,352,C_101,0.92,14951,43,43.9475555555556,43.94755555555555,-4.973799150320701e-14
2024-01,Sub-ICB,353,C_110,0.5,23588,18,18.3139745916515,18.313974591651544,4.263256414560601e-14
2024-01,Sub-ICB,353,C_110,0.92,23588,47,47.9927777777778,47.992777777777775,-2.842170943040401e-14
2024-01,Sub-ICB,354,C_120,0.5,22826,21,21.5785714285714,21.57857142857143,2.842170943040401e-14
2024-01,Sub-ICB,354,C_120,0.92,22826,52,52.4994736842105,52.499473684210535,3.552713678800501e-14
2024-01,Sub-ICB,355,C_130,0.5,23353,11,11.7874365482234,11.78743654822335,-4.973799150320701e-14
2024-01,Sub-ICB,355,C_130,0.92,23353,35,35.2080672268908,35.208067226890776,-2.1316282072803006e-14
2024-01,Sub-ICB,356,C_140,0.5,14015,18,18.5655737704918,18.565573770491802,3.552713678800501e-15
2024-01,Sub-ICB,356,C_140,0.92,14015,50,50.3419847328244,50.341984732824436,3.552713678800501e-14
2024-01,Sub-ICB,357,C_150,0.5,5708,22,22.1730769230769,22.173076923076923,2.4868995751603507e-14
2024-01,Sub-ICB,357,C_150,0.92,5708,50,50.911875,50.91187500000001,7.105427357601002e-15
2024-01,Sub-ICB,358,C_160,0.5,4315,20,20.1404494382022,20.140449438202246,4.618527782440651e-14
2024-01,Sub-ICB,358,C_160,0.92,4315,48,48.8555555555556,48.85555555555556,-3.552713678800501e-14
2024-01,Sub-ICB,359,C_170,0.5,282,10,10.7,10.7,0.0
2024-01,Sub-ICB,359,C_170,0.92,282,41,41.22,41.22,0.0
2024-01,Sub-ICB,360,C_300,0.5,641,11,11.9444444444444,11.944444444444445,4.440892098500626e-14
2024-01,Sub-ICB,360,C_300,0.92,641,35,35.18,35.18000000000001,7.105427357601002e-15
2024-01,Sub-ICB,361,C_301,0.5,14564,14,14.0466321243523,14.046632124352332,3.197442310920451e-14
2024-01,Sub-ICB,361,C_301,0.92,14564,34,34.9758139534884,34.97581395348838,-2.1316282072803006e-14
2024-01,Sub-ICB,362,C_320,0.5,19211,12,12.6617873651772,12.661787365177195,-5.329070518200751e-15
2024-01,Sub-ICB,362,C_320,0.92,19211,35,35.4567647058823,35.45676470588234,4.263256414560601e-14
2024-01,Sub-ICB,363,C_330,0.5,17942,15,15.9837962962963,15.983796296296296,-3.552713678800501e-15
2024-01,Sub-ICB,363,C_330,0.92,17942,43,43.372,43.37199999999999,-7.105427357601002e-15
2024-01,Sub-ICB,364,C_340,0.5,11894,14,14.2327272727273,14.232727272727272,-2.842170943040401e-14
2024-01,Sub-ICB,364,C_340,0.92,11894,37,37.9671028037383,37.96710280373833,2.842170943040401e-14
2024-01,Sub-ICB,365,C_400,0.5,13578,19,19.8976608187135,19.89766081871345,-4.973799150320701e-14
2024-01,Sub-ICB,365,C_400,0.92,13578,44,44.0942465753425,44.09424657534247,-3.552713678800501e-14
2024-01,Sub-ICB,366,C_410,0.5,4185,15,15.1359649122807,15.135964912280702,1.7763568394002505e-15
2024-01,Sub-ICB,366,C_410,0.92,4185,38,38.6823529411765,38.682352941176475,-2.1316282072803006e-14
2024-01,Sub-ICB,367,C_430,0.5,925,9,9.6063829787234,9.606382978723405,5.329070518200751e-15
2024-01,Sub-ICB,367,C_430,0.92,925,30,30.4,30.4,0.0
2024-01,Sub-ICB,368,C_502,0.5,21259,15,15.0866788321168,15.086678832116789,-1.0658141036401503e-14
2024-01,Sub-ICB,368,C_502,0.92,21259,44,44.0021538461539,44.00215384615387,-3.552713678800501e-14
2024-01,Sub-ICB,374,C_999,0.5,316527,15,15.6391893498158,15.639189349815762,-3.730349362740526e-14
2024-01,Sub-ICB,374,C_999,0.92,316527,43,43.8119345362988,43.81193453629879,-7.105427357601002e-15
2024-01,Sub-ICB,375,C_100,0.5,3349,14,14.0479452054795,14.047945205479452,-4.796163466380676e-14
2024-01,Sub-ICB,375,C_100,0.92,3349,50,50.0635294117647,50.063529411764705,7.105427357601002e-15
2024-01,Sub-ICB,376,C_101,0.5,4820,12,12.9141104294479,12.914110429447852,-4.796163466380676e-14
2024-01,Sub-ICB,376,C_101,0.92,4820,39,39.0583333333334,39.05833333333336,-4.263256414560601e-14
2024-01,Sub-ICB,377,C_110,0.5,13306,17,17.4742268041237,17.47422680412371,1.0658141036401503e-14
2024-01,Sub-ICB,377,C_110,0.92,13306,48,48.8157142857143,48.81571428571429,-7.105427357601002e-15
2024-01,Sub-ICB,378,C_120,0.5,8778,17,17.9014778325123,17.901477832512317,1.7763568394002505e-14
2024-01,Sub-ICB,378,C_120,0.92,8778,50,50.2994736842105,50.29947368421053,3.552713678800501e-14
2024-01,Sub-ICB,379,C_130,0.5,8278,11,11.5925925925926,11.592592592592592,-8.881784197001252e-15
2024-01,Sub-ICB,379,C_130,0.92,8278,40,40.5131034482759,40.513103448275864,-3.552713678800501e-14
2024-01,Sub-ICB,380,C_140,0.5,4273,15,15.4813432835821,15.48134328358209,-1.0658141036401503e-14
2024-01,Sub-ICB,380,C_140,0.92,4273,41,41.4064,41.40640000000001,1.4210854715202004e-14
2024-01,Sub-ICB,381,C_150,0.5,25,10,10.5,10.5,0.0
2024-01,Sub-ICB,381,C_150,0.92,25,30,31,31.0,0.0
2024-01,Sub-ICB,382,C_160,0.5,571,19,19.1666666666667,19.166666666666668,-3.197442310920451e-14
2024-01,Sub-ICB,382,C_160,0.92,571,54,54.7733333333333,54.77333333333335,4.973799150320701e-14
2024-01,Sub-ICB,384,C_300,0.5,189,7,7.875,7.875,0.0
2024-01,Sub-ICB,384,C_300,0.92,189,14,14.2933333333333,14.293333333333331,3.197442310920451e-14
2024-01,Sub-ICB,385,C_301,0.5,5302,9,9.93962264150943,9.939622641509434,3.552713678800501e-15
2024-01,Sub-ICB,385,C_301,0.92,5302,35,35.5893333333333,35.58933333333334,4.263256414560601e-14
2024-01,Sub-ICB,386,C_320,0.5,5100,11,11.6516853932584,11.651685393258427,2.6645352591003757e-14
2024-01,Sub-ICB,386,C_320,0.92,5100,37,37.1153846153846,37.11538461538461,1.4210854715202004e-14
2024-01,Sub-ICB,387,C_330,0.5,4871,12,12.9135338345865,12.913533834586467,-3.375077994860476e-14
2024-01,Sub-ICB,387,C_330,0.92,4871,44,44.0662857142857,44.06628571428573,3.552713678800501e-14
2024-01,Sub-ICB,388,C_340,0.5,2243,15,15.311320754717,15.31132075471698,-1.9539925233402755e-14
2024-01,Sub-ICB,388,C_340,0.92,2243,53,53.68,53.68,0.0
2024-01,Sub-ICB,389,C_400,0.5,2531,19,19.6372549019608,19.637254901960784,-1.7763568394002505e-14
2024-01,Sub-ICB,389,C_400,0.92,2531,48,48.4383333333333,48.43833333333333,3.552713678800501e-14
2024-01,Sub-ICB,390,C_410,0.5,1039,9,9.67045454545454,9.670454545454545,5.329070518200751e-15
2024-01,Sub-ICB,390,C_410,0.92,1039,24,24.6904347826087,24.690434782608694,-7.105427357601002e-15
2024-01,Sub-ICB,391,C_430,0.5,467,10,10.8928571428571,10.892857142857142,4.263256414560601e-14
2024-01,Sub-ICB,391,C_430,0.92,467,31,31.328,31.32800000000001,1.0658141036401503e-14
2024-01,Sub-ICB,392,C_502,0.5,9701,19,19.4798850574713,19.479885057471265,-3.552713678800501e-14
2024-01,Sub-ICB,392,C_502,0.92,9701,57,57.0511111111111,57.05111111111111,1.4210854715202004e-14
2024-01,Sub-ICB,398,C_999,0.5,95935,14,14.264033680834,14.264033680834002,1.7763568394002505e-15
2024-01,Sub-ICB,398,C_999,0.92,95935,47,47.3426174496644,47.342617449664424,2.1316282072803006e-14
2024-01,Sub-ICB,399,C_100,0.5,960,8,8.3030303030303,8.303030303030303,3.552713678800501e-15
2024-01,Sub-ICB,399,C_100,0.92,960,36,36.55,36.55000000000001,1.4210854715202004e-14
2024-01,Sub-ICB,400,C_101,0.5,4427,8,8.88218390804598,8.882183908045977,-1.7763568394002505e-15
2024-01,Sub-ICB,400,C_101,0.92,4427,33,33.5866666666667,33.58666666666667,-2.842170943040401e-14
2024-01,Sub-ICB,401,C_110,0.5,9520,15,15.3301282051282,15.330128205128204,3.552713678800501e-15
2024-01,Sub-ICB,401,C_110,0.92,9520,45,45.075,45.074999999999996,-7.105427357601002e-15
2024-01,Sub-ICB,402,C_120,0.5,7814,22,22.2231404958678,22.223140495867767,-3.197442310920451e-14
2024-01,Sub-ICB,402,C_120,0.92,7814,53,53.373125,53.373125,0.0
2024-01,Sub-ICB,403,C_130,0.5,5315,10,10.1244131455399,10.124413145539906,5.329070518200751e-15
2024-01,Sub-ICB,403,C_130,0.92,5315,34,34.64,34.64,0.0
2024-01,Sub-ICB,404,C_140,0.5,5848,30,30.5384615384615,30.53846153846154,3.907985046680551e-14
2024-01,Sub-ICB,404,C_140,0.92,5848,63,63.3543661971831,63.3543661971831,0.0
2024-01,Sub-ICB,405,C_150,0.5,165,11,11.8125,11.8125,0.0
2024-01,Sub-ICB,405,C_150,0.92,165,40,40.4,40.400000000000006,7.105427357601002e-15
2024-01,Sub-ICB,406,C_160,0.5,271,16,16.25,16.25,0.0
2024-01,Sub-ICB,406,C_160,0.92,271,61,61.16,61.16000000000001,1.4210854715202004e-14
2024-01,Sub-ICB,407,C_170,0.5,32,7,7.8,7.8,0.0
2024-01,Sub-ICB,407,C_170,0.92,32,15,15.48,15.48,0.0
2024-01,Sub-ICB,408,C_300,0.5,317,8,8.46875,8.46875,0.0
2024-01,Sub-ICB,408,C_300,0.92,317,20,20.64,20.639999999999986,-1.4210854715202004e-14
2024-01,Sub-ICB,409,C_301,0.5,4696,9,9.19178082191781,9.191780821917808,-1.7763568394002505e-15
2024-01,Sub-ICB,409,C_301,0.92,4696,30,30.6980952380953,30.698095238095252,-4.618527782440651e-14
2024-01,Sub-ICB,410,C_320,0.5,7749,10,10.6198738170347,10.6198738170347,0.0
2024-01,Sub-ICB,410,C_320,0.92,7749,38,38.7964705882353,38.796470588235294,-7.105427357601002e-15
2024-01,Sub-ICB,411,C_330,0.5,4385,11,11.6615853658537,11.661585365853659,-4.085620730620576e-14
2024-01,Sub-ICB,411,C_330,0.92,4385,31,31.6705882352941,31.670588235294122,2.1316282072803006e-14
2024-01,Sub-ICB,412,C_340,0.5,1349,12,12.1744186046512,12.174418604651162,-3.730349362740526e-14
2024-01,Sub-ICB,412,C_340,0.92,1349,33,33.108,33.10800000000002,2.1316282072803006e-14
2024-01,Sub-ICB,413,C_400,0.5,2508,15,15.3866666666667,15.386666666666667,-3.375077994860476e-14
2024-01,Sub-ICB,413,C_400,0.92,2508,43,43.1866666666667,43.186666666666675,-2.842170943040401e-14
2024-01,Sub-ICB,414,C_410,0.5,1163,13,13.6379310344828,13.637931034482758,-4.263256414560601e-14
2024-01,Sub-ICB,414,C_410,0.92,1163,36,36.2276923076923,36.22769230769231,7.105427357601002e-15
2024-01,Sub-ICB,415,C_430,0.5,271,8,8.83333333333333,8.833333333333334,3.552713678800501e-15
2024-01,Sub-ICB,415,C_430,0.92,271,21,21.665,21.665000000000003,3.552713678800501e-15
2024-01,Sub-ICB,416,C_502,0.5,3439,12,12.2777777777778,12.277777777777779,-2.1316282072803006e-14
2024-01,Sub-ICB,416,C_502,0.92,3439,36,36.3288888888889,36.32888888888889,-7.105427357601002e-15
2024-01,Sub-ICB,422,C_999,0.5,78897,12,12.2783241542093,12.278324154209283,-1.5987211554602254e-14
2024-01,Sub-ICB,422,C_999,0.92,78897,44,44.1686728971963,44.168672897196274,-2.842170943040401e-14
2024-01,Sub-ICB,423,C_100,0.5,2926,14,14.2539682539683,14.253968253968253,-4.618527782440651e-14
2024-01,Sub-ICB,423,C_100,0.92,2926,42,42.4955555555556,42.49555555555556,-3.552713678800501e-14
2024-01,Sub-ICB,424,C_101,0.5,2158,11,11.9705882352941,11.970588235294118,1.7763568394002505e-14
2024-01,Sub-ICB,424,C_101,0.92,2158,38,38.8933333333334,38.89333333333335,-4.973799150320701e-14
2024-01,Sub-ICB,425,C_110,0.5,11607,26,26.1025,26.1025,0.0
2024-01,Sub-ICB,425,C_110,0.92,11607,65,65.4386206896552,65.43862068965518,-1.4210854715202004e-14
2024-01,Sub-ICB,426,C_120,0.5,3657,12,12.0954198473282,12.095419847328245,4.440892098500626e-14
2024-01,Sub-ICB,426,C_120,0.92,3657,41,41.0871428571429,41.08714285714286,-4.263256414560601e-14
2024-01,Sub-ICB,427,C_130,0.5,6804,10,10.3315789473684,10.33157894736842,2.1316282072803006e-14
2024-01,Sub-ICB,427,C_130,0.92,6804,37,37.3266666666667,37.326666666666675,-2.842170943040401e-14
2024-01,Sub-ICB,428,C_140,0.5,2088,9,9.87179487179487,9.871794871794872,1.7763568394002505e-15
2024-01,Sub-ICB,428,C_140,0.92,2088,28,28.7661538461538,28.76615384615385,4.973799150320701e-14
2024-01,Sub-ICB,429,C_150,0.5,405,24,24.5,24.5,0.0
2024-01,Sub-ICB,429,C_150,0.92,405,55,55.1,55.1,0.0
2024-01,Sub-ICB,430,C_160,0.5,230,16,16.5,16.5,0.0
2024-01,Sub-ICB,430,C_160,0.92,230,45,45.6,45.60000000000002,2.1316282072803006e-14
2024-01,Sub-ICB,431,C_170,0.5,26,23,24,24.0,0.0
2024-01,Sub-ICB,431,C_170,0.92,26,54,54.92,54.92,0.0
2024-01,Sub-ICB,433,C_301,0.5,1580,6,6.62162162162162,6.621621621621622,1.7763568394002505e-15
2024-01,Sub-ICB,433,C_301,0.92,1580,26,26.12,26.120000000000026,2.4868995751603507e-14
2024-01,Sub-ICB,434,C_320,0.5,3387,13,13.859375,13.859375,0.0
2024-01,Sub-ICB,434,C_320,0.92,3387,39,39.9494736842105,39.949473684210524,2.1316282072803006e-14
2024-01,Sub-ICB,435,C_330,0.5,3919,11,11.9736842105263,11.973684210526315,1.4210854715202004e-14
2024-01,Sub-ICB,435,C_330,0.92,3919,30,30.9422950819672,30.942295081967213,1.4210854715202004e-14
2024-01,Sub-ICB,436,C_340,0.5,741,8,8.83333333333333,8.833333333333334,3.552713678800501e-15
2024-01,Sub-ICB,436,C_340,0.92,741,40,40.9066666666667,40.90666666666667,-2.842170943040401e-14
2024-01,Sub-ICB,437,C_400,0.5,1970,12,12.59375,12.59375,0.0
2024-01,Sub-ICB,437,C_400,0.92,1970,41,41.9157894736842,41.915789473684214,1.4210854715202004e-14
2024-01,Sub-ICB,438,C_410,0.5,629,8,8.10606060606061,8.106060606060606,-5.329070518200751e-15
2024-01,Sub-ICB,438,C_410,0.92,629,21,21.968,21.968000000000007,7.105427357601002e-15
2024-01,Sub-ICB,439,C_430,0.5,481,11,11.84375,11.84375,0.0
2024-01,Sub-ICB,439,C_430,0.92,481,32,32.352,32.352000000000004,7.105427357601002e-15
2024-01,Sub-ICB,440,C_502,0.5,2998,14,14.7875,14.7875,0.0
2024-01,Sub-ICB,440,C_502,0.92,2998,40,40.28625,40.28625000000001,7.105427357601002e-15
2024-01,Sub-ICB,446,C_999,0.5,58616,13,13.0552228875582,13.055222887558218,1.7763568394002505e-14
2024-01,Sub-ICB,446,C_999,0.92,58616,45,45.2477192982456,45.24771929824562,2.1316282072803006e-14
2024-01,Sub-ICB,447,C_100,0.5,2709,10,10.9672897196262,10.967289719626168,-3.197442310920451e-14
2024-01,Sub-ICB,447,C_100,0.92,2709,43,43.0175,43.01750000000001,1.4210854715202004e-14
2024-01,Sub-ICB,448,C_101,0.5,3711,13,13.34375,13.34375,0.0
2024-01,Sub-ICB,448,C_101,0.92,3711,45,45.4848,45.484800000000014,1.4210854715202004e-14
2024-01,Sub-ICB,449,C_110,0.5,9872,13,13.7875816993464,13.787581699346406,5.329070518200751e-15
2024-01,Sub-ICB,449,C_110,0.92,9872,48,48.7241176470588,48.72411764705882,2.1316282072803006e-14
2024-01,Sub-ICB,450,C_120,0.5,6096,17,17.7313432835821,17.73134328358209,-1.0658141036401503e-14
2024-01,Sub-ICB,450,C_120,0.92,6096,47,47.3626666666667,47.362666666666684,-1.4210854715202004e-14
2024-01,Sub-ICB,451,C_130,0.5,6650,13,13.2967032967033,13.296703296703297,-1.7763568394002505e-15
2024-01,Sub-ICB,451,C_130,0.92,6650,45,45.025,45.025,0.0
2024-01,Sub-ICB,452,C_140,0.5,2958,13,13.969696969697,13.969696969696969,-3.197442310920451e-14
2024-01,Sub-ICB,452,C_140,0.92,2958,40,40.855,40.855000000000004,7.105427357601002e-15
2024-01,Sub-ICB,453,C_150,0.5,149,10,10.8125,10.8125,0.0
2024-01,Sub-ICB,453,C_150,0.92,149,34,34.54,34.540000000000006,7.105427357601002e-15
2024-01,Sub-ICB,454,C_160,0.5,559,13,13.6052631578947,13.605263157894736,3.552713678800501e-14
2024-01,Sub-ICB,454,C_160,0.92,559,52,52.57,52.56999999999999,-7.105427357601002e-15
2024-01,Sub-ICB,455,C_170,0.5,26,18,18.5,18.5,0.0
2024-01,Sub-ICB,455,C_170,0.92,26,25,25.984,25.984,0.0
2024-01,Sub-ICB,456,C_300,0.5,30,7,7.66666666666667,7.666666666666667,-2.6645352591003757e-15
2024-01,Sub-ICB,456,C_300,0.92,30,26,26.6,26.6,0.0
2024-01,Sub-ICB,457,C_301,0.5,2760,12,12.5538461538462,12.553846153846154,-4.618527782440651e-14
2024-01,Sub-ICB,457,C_301,0.92,2760,41,41.5304347826087,41.53043478260871,7.105427357601002e-15
2024-01,Sub-ICB,458,C_320,0.5,3750,9,9.33939393939394,9.33939393939394,0.0
2024-01,Sub-ICB,458,C_320,0.92,3750,28,28.8387096774194,28.838709677419356,-4.263256414560601e-14
2024-01,Sub-ICB,459,C_330,0.5,3005,10,10.6182795698925,10.618279569892474,-2.6645352591003757e-14
2024-01,Sub-ICB,459,C_330,0.92,3005,38,38.9733333333333,38.97333333333333,2.842170943040401e-14
2024-01,Sub-ICB,460,C_340,0.5,1968,12,12.5492957746479,12.549295774647888,-1.2434497875801753e-14
2024-01,Sub-ICB,460,C_340,0.92,1968,33,33.7922580645161,33.79225806451613,3.552713678800501e-14
2024-01,Sub-ICB,461,C_400,0.5,2028,14,14.5925925925926,14.592592592592592,-8.881784197001252e-15
2024-01,Sub-ICB,461,C_400,0.92,2028,36,36.0977777777778,36.09777777777778,-2.1316282072803006e-14
2024-01,Sub-ICB,462,C_410,0.5,1178,13,13.4583333333333,13.458333333333334,3.375077994860476e-14
2024-01,Sub-ICB,462,C_410,0.92,1178,39,39.5371428571429,39.537142857142854,-4.973799150320701e-14
2024-01,Sub-ICB,463,C_430,0.5,558,9,9.05555555555556,9.055555555555555,-5.329070518200751e-15
2024-01,Sub-ICB,463,C_430,0.92,558,28,28.072,28.072000000000003,3.552713678800501e-15
2024-01,Sub-ICB,464,C_502,0.5,4312,13,13.8,13.8,0.0
2024-01,Sub-ICB,464,C_502,0.92,4312,44,44.3942857142857,44.394285714285715,1.4210854715202004e-14
2024-01,Sub-ICB,470,C_999,0.5,64978,13,13.016898008449,13.016898008449004,5.329070518200751e-15
2024-01,Sub-ICB,470,C_999,0.92,64978,44,44.6834825870647,44.68348258706468,-2.1316282072803006e-14
2024-01,Sub-ICB,471,C_100,0.5,27,7,7.25,7.25,0.0
2024-01,Sub-ICB,471,C_100,0.92,27,20,20.84,20.84,0.0
2024-01,Sub-ICB,473,C_110,0.5,578,24,24.25,24.25,0.0
2024-01,Sub-ICB,473,C_110,0.92,578,53,53.96,53.96,0.0
2024-01,Sub-ICB,474,C_120,0.5,773,16,16.8333333333333,16.833333333333332,3.197442310920451e-14
2024-01,Sub-ICB,474,C_120,0.92,773,49,49.395,49.39500000000001,7.105427357601002e-15
2024-01,Sub-ICB,475,C_130,0.5,1666,13,13.2307692307692,13.23076923076923,3.019806626980426e-14
2024-01,Sub-ICB,475,C_130,0.92,1666,44,44.8577777777778,44.857777777777784,-1.4210854715202004e-14
2024-01,Sub-ICB,476,C_140,0.5,133,17,17.6111111111111,17.61111111111111,1.0658141036401503e-14
2024-01,Sub-ICB,476,C_140,0.92,133,43,43.36,43.36,0.0
2024-01,Sub-ICB,477,C_150,0.5,24,35,36,36.0,0.0
2024-01,Sub-ICB,477,C_150,0.92,24,76,76.08,76.08,0.0
2024-01,Sub-ICB,479,C_170,0.5,689,17,17.7727272727273,17.772727272727273,-2.4868995751603507e-14
2024-01,Sub-ICB,479,C_170,0.92,689,53,53.1466666666667,53.14666666666667,-2.842170943040401e-14
2024-01,Sub-ICB,480,C_300,0.5,32,7,8,8.0,0.0
2024-01,Sub-ICB,480,C_300,0.92,32,27,27.72,27.72,0.0
2024-01,Sub-ICB,481,C_301,0.5,660,8,8.75675675675676,8.756756756756756,-3.552713678800501e-15
2024-01,Sub-ICB,481,C_301,0.92,660,30,30.28,30.280000000000005,3.552713678800501e-15
2024-01,Sub-ICB,482,C_320,0.5,1925,14,14.5595238095238,14.55952380952381,1.0658141036401503e-14
2024-01,Sub-ICB,482,C_320,0.92,1925,44,44.2608695652174,44.26086956521739,-7.105427357601002e-15
2024-01,Sub-ICB,483,C_330,0.5,315,12,12.1923076923077,12.192307692307692,-8.881784197001252e-15
2024-01,Sub-ICB,483,C_330,0.92,315,23,23.9333333333333,23.933333333333337,3.552713678800501e-14
2024-01,Sub-ICB,484,C_340,0.5,45,12,12.7857142857143,12.785714285714286,-1.4210854715202004e-14
2024-01,Sub-ICB,484,C_340,0.92,45,40,40.2,40.2,0.0
2024-01,Sub-ICB,485,C_400,0.5,22,13,14,14.0,0.0
2024-01,Sub-ICB,485,C_400,0.92,22,40,40.24,40.24,0.0
2024-01,Sub-ICB,486,C_410,0.5,153,8,8.7,8.7,0.0
2024-01,Sub-ICB,486,C_410,0.92,153,31,31.69,31.690000000000005,3.552713678800501e-15
2024-01,Sub-ICB,488,C_502,0.5,330,16,17,17.0,0.0
2024-01,Sub-ICB,488,C_502,0.92,330,51,51.4333333333333,51.43333333333334,3.552713678800501e-14
2024-01,Sub-ICB,494,C_999,0.5,17587,15,15.5242130750605,15.524213075060533,3.375077994860476e-14
2024-01,Sub-ICB,494,C_999,0.92,17587,48,48.0779310344828,48.077931034482766,-3.552713678800501e-14
2024-01,Sub-ICB,495,C_100,0.5,33,26,26.5,26.5,0.0
2024-01,Sub-ICB,495,C_100,0.92,33,71,71.18,71.18,0.0
2024-01,Sub-ICB,496,C_101,0.5,65,13,13.5,13.5,0.0
2024-01,Sub-ICB,496,C_101,0.92,65,37,37.9,37.900000000000006,7.105427357601002e-15
2024-01,Sub-ICB,497,C_110,0.5,100,15,15.3333333333333,15.333333333333334,3.375077994860476e-14
2024-01,Sub-ICB,497,C_110,0.92,100,52,53,53.0,0.0
2024-01,Sub-ICB,498,C_120,0.5,43,25,25.5,25.5,0.0
2024-01,Sub-ICB,498,C_120,0.92,43,45,45.56,45.56,0.0
2024-01,Sub-ICB,499,C_130,0.5,24,17,18,18.0,0.0
2024-01,Sub-ICB,499,C_130,0.92,24,45,45.54,45.54,0.0
2024-01,Sub-ICB,502,C_160,0.5,34,16,17,17.0,0.0
2024-01,Sub-ICB,502,C_160,0.92,34,63,63.28,63.28,0.0
2024-01,Sub-ICB,505,C_301,0.5,22,10,10.5,10.5,0.0
2024-01,Sub-ICB,505,C_301,0.92,22,36,36.24,36.24,0.0
2024-01,Sub-ICB,506,C_320,0.5,35,8,8.5,8.5,0.0
2024-01,Sub-ICB,506,C_320,0.92,35,30,30.2,30.200000000000003,3.552713678800501e-15
2024-01,Sub-ICB,507,C_330,0.5,29,14,14.5,14.5,0.0
2024-01,Sub-ICB,507,C_330,0.92,29,43,43.68,43.68,0.0
2024-01,Sub-ICB,509,C_400,0.5,20,12,12.5,12.5,0.0
2024-01,Sub-ICB,509,C_400,0.92,20,32,32.4,32.400000000000006,7.105427357601002e-15
2024-01,Sub-ICB,518,C_999,0.5,512,14,14.2,14.2,0.0
2024-01,Sub-ICB,518,C_999,0.92,512,47,47.26,47.260000000000005,7.105427357601002e-15
2024-01,Sub-ICB,519,C_100,0.5,1726,16,16.5769230769231,16.576923076923077,-2.4868995751603507e-14
2024-01,Sub-ICB,519,C_100,0.92,1726,48,48.8776470588235,48.877647058823534,3.552713678800501e-14
2024-01,Sub-ICB,520,C_101,0.5,6065,13,13.758152173913,13.758152173913043,4.263256414560601e-14
2024-01,Sub-ICB,520,C_101,0.92,6065,42,42.9290322580645,42.929032258064524,2.1316282072803006e-14
2024-01,Sub-ICB,521,C_110,0.5,12734,10,10.3240223463687,10.324022346368714,1.4210854715202004e-14
2024-01,Sub-ICB,521,C_110,0.92,12734,40,40.2029473684211,40.20294736842106,-4.263256414560601e-14
2024-01,Sub-ICB,522,C_120,0.5,5426,14,15,15.0,0.0
2024-01,Sub-ICB,522,C_120,0.92,5426,45,45.1208163265306,45.120816326530615,1.4210854715202004e-14
2024-01,Sub-ICB,523,C_130,0.5,6334,7,7.84154929577465,7.841549295774648,-1.7763568394002505e-15
2024-01,Sub-ICB,523,C_130,0.92,6334,27,27.2669565217391,27.266956521739143,4.263256414560601e-14
2024-01,Sub-ICB,524,C_140,0.5,5743,17,17.125730994152,17.125730994152047,4.618527782440651e-14
2024-01,Sub-ICB,524,C_140,0.92,5743,49,49.769552238806,49.76955223880598,-2.1316282072803006e-14
2024-01,Sub-ICB,525,C_150,0.5,777,11,11.6136363636364,11.613636363636363,-3.730349362740526e-14
2024-01,Sub-ICB,525,C_150,0.92,777,38,38.21,38.21000000000001,7.105427357601002e-15
2024-01,Sub-ICB,526,C_160,0.5,2446,12,12.1525423728814,12.152542372881356,-4.440892098500626e-14
2024-01,Sub-ICB,526,C_160,0.92,2446,47,47.1747368421053,47.17473684210527,-2.842170943040401e-14
2024-01,Sub-ICB,527,C_170,0.5,25,6,6.7,6.7,0.0
2024-01,Sub-ICB,527,C_170,0.92,25,10,11,11.0,0.0
2024-01,Sub-ICB,529,C_301,0.5,2249,8,8.2719298245614,8.271929824561404,3.552713678800501e-15
