period,provider,provider_name,code,total,source_file
2024-10,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,X05,2495,202410-RTT-October2024-incomplete-pathways.csv
2024-10,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,X06,1,202410-RTT-October2024-incomplete-pathways.csv
2024-10,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,C_170,642,202410-RTT-October2024-incomplete-pathways.csv
2024-10,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,C_320,2252,202410-RTT-October2024-incomplete-pathways.csv
2024-10,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,C_340,4517,202410-RTT-October2024-incomplete-pathways.csv
2024-10,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,C_999,7411,202410-RTT-October2024-incomplete-pathways.csv
2024-10,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,C_100,6933,202410-RTT-October2024-incomplete-pathways.csv
2024-10,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,C_101,7412,202410-RTT-October2024-incomplete-pathways.csv
2024-10,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,C_110,5920,202410-RTT-October2024-incomplete-pathways.csv
2024-10,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,C_120,9108,202410-RTT-October2024-incomplete-pathways.csv
2024-10,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,C_130,8903,202410-RTT-October2024-incomplete-pathways.csv
