period,kind,part,code,p50,p50_lower_shift,p50_midpoint_shift,p75_lower_shift,p75_midpoint_shift,p92,p92_lower_shift,p92_midpoint_shift,p95_lower_shift,p95_midpoint_shift
2025-09,monthly,Part_2,C_100,13.352645739910312,-0.3526457399103133,0.1473542600896866,-0.9806009575697524,-0.4806009575697523,42.43573712255774,-0.4357371225577395,0.0642628774422604,-0.1605086372360844,0.3394913627639155
2025-09,monthly,Part_2,C_110,14.208398694195957,-0.2083986941959548,0.2916013058040452,-0.8866658889407368,-0.3866658889407368,43.56443829721839,-0.5644382972183877,-0.0644382972183876,-0.1480110497237561,0.3519889502762439
2025-09,monthly,Part_2,C_120,17.478605886876878,-0.4786058868768776,0.0213941131231223,-0.9576736279747458,-0.4576736279747457,45.7681745884964,-0.7681745884964002,-0.2681745884964002,-0.0781445720250388,0.4218554279749611
2025-09,monthly,Part_2,C_130,10.43706691744209,-0.43706691744209,0.0629330825579099,-0.3999124665990976,0.1000875334009023,34.707748204478236,-0.7077482044782357,-0.2077482044782357,-0.4528347631480542,0.0471652368519457
2025-09,monthly,Part_2,C_301,12.288620001734756,-0.2886200017347562,0.2113799982652437,-0.1322021484375,0.3677978515625,38.98263550472402,-0.9826355047240228,-0.4826355047240227,-0.1475254730713189,0.3524745269286811
2025-09,monthly,Part_2,C_320,13.264429530201342,-0.2644295302013422,0.2355704697986578,-0.2215415632754336,0.2784584367245664,40.140046496180666,-0.1400464961806662,0.3599535038193338,-0.5320392681838442,-0.0320392681838441
2025-09,monthly,Part_2,C_400,15.18657237646237,-0.1865723764623705,0.3134276235376294,-0.839371019108281,-0.339371019108281,43.11739030023095,-0.1173903002309515,0.3826096997690484,-0.1791471048513173,0.3208528951486826
2025-10,monthly,Part_2,C_999,13.31106578940514,-0.3110657894051396,0.1889342105948603,-0.2771881406718179,0.222811859328182,40.55139571699459,-0.5513957169945911,-0.0513957169945911,-0.08410683574197,0.4158931642580299
2025-10,monthly,Part_2,C_100,13.522749134282416,-0.5227491342824155,-0.0227491342824155,-0.6342727096649234,-0.1342727096649234,41.33545268890401,-0.335452688904013,0.1645473110959869,-0.8881054131054,-0.3881054131054
2025-10,monthly,Part_2,C_110,14.33586975004251,-0.3358697500425105,0.1641302499574894,-0.4852600074822284,0.0147399925177715,42.356845468303355,-0.356845468303355,0.1431545316966449,-0.0745127760935417,0.4254872239064582
2025-10,monthly,Part_2,C_120,17.44902878207855,-0.4490287820785497,0.0509712179214503,-0.0506412198323751,0.4493587801676248,45.33924661810615,-0.3392466181061522,0.1607533818938478,-0.5655045421065381,-0.0655045421065381
2025-10,monthly,Part_2,C_130,10.14147618307158,-0.14147618307158,0.3585238169284199,-0.1618326730805499,0.33816732691945,34.59236942932044,-0.592369429320442,-0.092369429320442,-0.1282336790726006,0.3717663209273993
2025-10,monthly,Part_2,C_301,12.165587257132854,-0.165587257132854,0.3344127428671459,-0.3513681592039788,0.1486318407960212,38.31989111942839,-0.3198911194283909,0.1801088805716091,-0.7839386189258164,-0.2839386189258164
2025-10,monthly,Part_2,C_320,13.153018833087147,-0.1530188330871489,0.3469811669128511,-0.4349186011456147,0.0650813988543852,38.891663527934725,-0.8916635279347247,-0.3916635279347247,-0.6271715721464233,-0.1271715721464232
2025-10,monthly,Part_2,C_400,15.00441329179647,-0.0044132917964692,0.4955867082035308,-0.3044513457556945,0.1955486542443054,41.70288298473715,-0.7028829847371512,-0.2028829847371511,-0.88356413994169,-0.38356413994169
2025-11,monthly,Part_2,C_999,12.897251587718342,-0.8972515877183422,-0.3972515877183422,-0.116061783461685,0.3839382165383149,40.35955051877944,-0.3595505187794359,0.1404494812205641,-0.6961684683034051,-0.196168468303405
2025-11,monthly,Part_2,C_100,13.252141057934509,-0.2521410579345087,0.2478589420654913,-0.6032990364200543,-0.1032990364200543,41.34426031533042,-0.3442603153304233,0.1557396846695766,-0.7952144469525777,-0.2952144469525777
2025-11,monthly,Part_2,C_110,14.150525561395126,-0.1505255613951259,0.349474438604874,-0.3017190131774505,0.1982809868225494,42.07905347846663,-0.0790534784666334,0.4209465215333665,-0.6165570640644802,-0.1165570640644801
2025-11,monthly,Part_2,C_120,17.061682615629984,-0.0616826156299836,0.4383173843700163,-0.3272187822497407,0.1727812177502592,43.84122009132421,-0.8412200913242103,-0.3412200913242103,-0.9357551487413928,-0.4357551487413929
2025-11,monthly,Part_2,C_130,9.984634681718408,-0.9846346817184076,-0.4846346817184077,-0.2793705956173369,0.2206294043826631,34.75154444210968,-0.7515444421096831,-0.2515444421096831,-0.2216602201725663,0.2783397798274336
2025-11,monthly,Part_2,C_301,11.980483191471068,-0.980483191471068,-0.4804831914710679,-0.4719881011403082,0.0280118988596917,38.35751824817518,-0.3575182481751824,0.1424817518248176,-0.7252134831460566,-0.2252134831460566
2025-11,monthly,Part_2,C_320,12.669915064818952,-0.6699150648189534,-0.1699150648189533,-0.0520186335403742,0.4479813664596257,38.44359874608151,-0.4435987460815127,0.0564012539184872,-0.6451178451178379,-0.1451178451178378
2025-11,monthly,Part_2,C_400,14.996776028826096,-0.9967760288260958,-0.4967760288260958,-0.933494977485278,-0.4334949774852781,41.12379018612522,-0.1237901861252197,0.3762098138747802,-0.2368115942028907,0.2631884057971092
2025-12,monthly,Part_2,C_999,13.44575627679118,-0.4457562767911813,0.0542437232088186,-0.7065120274914101,-0.20651202749141,40.77806485012684,-0.7780648501268388,-0.2780648501268388,-0.0932661807791888,0.4067338192208112
2025-12,monthly,Part_2,C_100,14.0126374686475,-0.012637468647501,0.4873625313524989,-0.4889032885144999,0.0110967114855,41.804321029461576,-0.8043210294615761,-0.3043210294615761,-0.3197374179430952,0.1802625820569048
2025-12,monthly,Part_2,C_110,14.64880051869462,-0.6488005186946193,-0.1488005186946193,-0.1016910069177541,0.3983089930822459,42.482154080854315,-0.4821540808543147,0.0178459191456852,-0.0679890272209249,0.4320109727790751
2025-12,monthly,Part_2,C_120,16.912006935413956,-0.912006935413956,-0.4120069354139559,-0.3019440444353023,0.1980559555646976,44.27221796165489,-0.2722179616548885,0.2277820383451114,-0.9741971958389896,-0.4741971958389896
2025-12,monthly,Part_2,C_130,10.936020430823897,-0.9360204308238947,-0.4360204308238948,-0.7511751433674903,-0.2511751433674902,35.035821021528065,-0.0358210215280649,0.464178978471935,-0.8432387057386919,-0.3432387057386918
2025-12,monthly,Part_2,C_301,12.446236120182888,-0.4462361201828866,0.0537638798171133,-0.8303116802962514,-0.3303116802962513,38.64271207053816,-0.6427120705381597,-0.1427120705381597,-0.8322807723250136,-0.3322807723250136
2025-12,monthly,Part_2,C_320,13.014046157835596,-0.0140461578355957,0.4859538421644043,-0.4034262048192758,0.0965737951807241,38.78562304320602,-0.7856230432060229,-0.2856230432060229,-0.9590326340326314,-0.4590326340326314
2025-12,monthly,Part_2,C_400,15.168802323594738,-0.168802323594738,0.331197676405262,-0.3097332576617475,0.1902667423382524,41.31952868852459,-0.319528688524592,0.1804713114754079,-0.2394230769230674,0.2605769230769326
2026-01,monthly,Part_2,C_999,13.620905959175278,-0.6209059591752784,-0.1209059591752783,-0.6484716552466985,-0.1484716552466984,40.34745600000001,-0.3474560000000082,0.1525439999999918,-0.9822154090994104,-0.4822154090994104
2026-01,monthly,Part_2,C_100,14.242948476871003,-0.2429484768710033,0.2570515231289967,-0.7209420535411724,-0.2209420535411723,41.68918084685398,-0.6891808468539793,-0.1891808468539793,-0.257714539795451,0.242285460204549
2026-01,monthly,Part_2,C_110,15.056198704103672,-0.0561987041036715,0.4438012958963284,-0.4056898787277845,0.0943101212722155,42.486710408589325,-0.4867104085893246,0.0132895914106754,-0.9790659565751624,-0.4790659565751625
2026-01,monthly,Part_2,C_120,16.5906037944883,-0.5906037944882989,-0.0906037944882989,-0.0899030694668816,0.4100969305331183,44.10412550349799,-0.1041255034979897,0.3958744965020102,-0.0632258923814532,0.4367741076185467
2026-01,monthly,Part_2,C_130,11.337321020474793,-0.3373210204747909,0.162678979525209,-0.6617368989735262,-0.1617368989735261,35.055282817502686,-0.055282817502686,0.4447171824973139,-0.7347277556440872,-0.2347277556440872
2026-01,monthly,Part_2,C_301,12.636004560631973,-0.6360045606319726,-0.1360045606319726,-0.6543114647612853,-0.1543114647612853,37.885871212121216,-0.8858712121212164,-0.3858712121212164,-0.7094957299715219,-0.2094957299715218
2026-01,monthly,Part_2,C_320,12.900240577385723,-0.9002405773857252,-0.4002405773857251,-0.9603453789574664,-0.4603453789574665,37.82629362214201,-0.8262936221420105,-0.3262936221420105,-0.5443412162162176,-0.0443412162162175
2026-01,monthly,Part_2,C_400,15.375373134328358,-0.3753731343283579,0.124626865671642,-0.2915891575870333,0.2084108424129667,41.0228427037271,-0.0228427037271004,0.4771572962728996,-0.0862819626813902,0.4137180373186098
2026-02,monthly,Part_2,C_999,13.167078330194908,-0.1670783301949079,0.3329216698050921,-0.5877061599064959,-0.0877061599064958,39.45375296859394,-0.453752968593939,0.046247031406061,-0.8768024800708503,-0.3768024800708502
2026-02,monthly,Part_2,C_100,13.933902416270174,-0.9339024162701736,-0.4339024162701737,-0.9329268292682932,-0.4329268292682933,40.90842898550725,-0.9084289855072498,-0.4084289855072498,-0.5235644076564867,-0.0235644076564867
2026-02,monthly,Part_2,C_110,14.938370196931054,-0.9383701969310536,-0.4383701969310536,-0.9961679790026244,-0.4961679790026245,41.599825352112674,-0.5998253521126742,-0.0998253521126741,-0.4445530726256947,0.0554469273743052
2026-02,monthly,Part_2,C_120,15.818988107236445,-0.8189881072364447,-0.3189881072364446,-0.8530331806502076,-0.3530331806502076,43.10234396399923,-0.1023439639992318,0.3976560360007681,-0.4736653824986021,0.0263346175013978
2026-02,monthly,Part_2,C_130,10.857285329610052,-0.8572853296100522,-0.3572853296100522,-0.1336262127036427,0.3663737872963573,34.50766331120155,-0.5076633112015472,-0.0076633112015471,-0.1249240121580257,0.3750759878419742
2026-02,monthly,Part_2,C_301,12.185753838409262,-0.185753838409262,0.3142461615907379,-0.6457378551787336,-0.1457378551787336,36.91710993459982,-0.9171099345998216,-0.4171099345998215,-0.2892280071813147,0.2107719928186853
2026-02,monthly,Part_2,C_320,12.346555406153604,-0.3465554061536036,0.1534445938463964,-0.685998498498499,-0.185998498498499,36.84571763327476,-0.8457176332747594,-0.3457176332747593,-0.1250766535260581,0.3749233464739419
2026-02,monthly,Part_2,C_400,14.980447376890892,-0.9804473768908916,-0.4804473768908917,-0.5205237741456159,-0.0205237741456159,39.90058659217878,-0.900586592178783,-0.400586592178783,-0.9016943042537804,-0.4016943042537804
2026-03,monthly,Part_2,C_999,11.32913722093741,-0.3291372209374099,0.17086277906259,-0.3293887119759304,0.1706112880240695,38.33991381152504,-0.3399138115250437,0.1600861884749562,-0.5306982976040331,-0.030698297604033
2026-03,monthly,Part_2,C_100,12.084110885733605,-0.0841108857336045,0.4158891142663954,-0.9135887304586844,-0.4135887304586845,39.89659140117538,-0.8965914011753782,-0.3965914011753781,-0.0520183955033175,0.4479816044966824
2026-03,monthly,Part_2,C_110,14.45610940578183,-0.4561094057818291,0.0438905942181708,-0.0313405371544917,0.4686594628455083,40.91044121833191,-0.9104412183319112,-0.4104412183319113,-0.1291071428571371,0.3708928571428629
2026-03,monthly,Part_2,C_120,14.56073177366703,-0.5607317736670296,-0.0607317736670296,-0.8018101018859731,-0.3018101018859731,41.61279720279721,-0.6127972027972106,-0.1127972027972106,-0.7615504277936012,-0.2615504277936011
2026-03,monthly,Part_2,C_130,9.086918275876512,-0.0869182758765134,0.4130817241234865,-0.1326329906124286,0.3673670093875714,33.35240073868882,-0.3524007386888215,0.1475992613111785,-0.1783545840922897,0.3216454159077102
2026-03,monthly,Part_2,C_301,10.429434105582985,-0.4294341055829846,0.0705658944170153,-0.8962537150007819,-0.3962537150007819,35.712295882763435,-0.7122958827634349,-0.2122958827634349,-0.9686381492797764,-0.4686381492797764
2026-03,monthly,Part_2,C_320,10.683091399810344,-0.6830913998103441,-0.183091399810344,-0.9315551268734232,-0.4315551268734232,35.438687646468026,-0.4386876464680256,0.0613123535319743,-0.6328118302614527,-0.1328118302614527
2026-03,monthly,Part_2,C_400,13.758150365934798,-0.7581503659347977,-0.2581503659347977,-0.0303867403314903,0.4696132596685096,38.56824765063572,-0.568247650635719,-0.068247650635719,-0.3781593406593231,0.1218406593406769
2026-04,monthly,Part_2,C_999,11.895654703189418,-0.8956547031894182,-0.3956547031894182,-0.5913176096576009,-0.0913176096576009,38.70203053824569,-0.7020305382456868,-0.2020305382456868,-0.0835626618084077,0.4164373381915922
2026-04,monthly,Part_2,C_100,12.668023058663954,-0.6680230586639535,-0.1680230586639535,-0.2942209731248901,0.2057790268751098,40.46018512170039,-0.4601851217003911,0.0398148782996088,-0.6427216494845283,-0.1427216494845282
2026-04,monthly,Part_2,C_110,13.819145845438698,-0.8191458454386975,-0.3191458454386975,-0.5390881483913326,-0.0390881483913325,41.56431835608036,-0.5643183560803635,-0.0643183560803635,-0.6845222451661286,-0.1845222451661285
2026-04,monthly,Part_2,C_120,14.09856089007135,-0.0985608900713508,0.4014391099286492,-0.0034450843274385,0.4965549156725615,41.73437043403524,-0.7343704340352417,-0.2343704340352417,-0.9281726544326644,-0.4281726544326645
2026-04,monthly,Part_2,C_130,9.668012358393408,-0.6680123583934083,-0.1680123583934083,-0.2595258662059692,0.2404741337940308,33.25870803426719,-0.2587080342671868,0.2412919657328132,-0.3490525007766294,0.1509474992233705
2026-04,monthly,Part_2,C_301,11.114665127020784,-0.1146651270207854,0.3853348729792145,-0.2511345852895132,0.2488654147104867,35.9878698481562,-0.9878698481562012,-0.4878698481562011,-0.4787624660017968,0.0212375339982031
2026-04,monthly,Part_2,C_320,11.416151441472731,-0.4161514414727332,0.0838485585272668,-0.3660816618911191,0.1339183381088808,35.46661157024795,-0.4666115702479487,0.0333884297520512,-0.0094819819819775,0.4905180180180224
2026-04,monthly,Part_2,C_400,13.51514909902727,-0.5151490990272691,-0.0151490990272691,-0.4343946316390621,0.0656053683609378,39.163935212957405,-0.1639352129574049,0.336064787042595,-0.0272338772338684,0.4727661227661315
2026-05,monthly,Part_2,C_999,12.42281680139593,-0.4228168013959301,0.0771831986040698,-0.9010734215149334,-0.4010734215149334,38.56866552242009,-0.5686655224200905,-0.0686655224200905,-0.4277730492903089,0.0722269507096911
2026-05,monthly,Part_2,C_100,13.26061604201905,-0.2606160420190502,0.2393839579809498,-0.6948445459336021,-0.1948445459336021,40.87376570458404,-0.8737657045840379,-0.3737657045840379,-0.2998877917414546,0.2001122082585453
2026-05,monthly,Part_2,C_110,14.110845070422537,-0.1108450704225347,0.3891549295774652,-0.8269870051375037,-0.3269870051375037,41.835237203495645,-0.8352372034956446,-0.3352372034956445,-0.2482182854815704,0.2517817145184295
2026-05,monthly,Part_2,C_120,14.7580394035571,-0.758039403557099,-0.258039403557099,-0.117630057803467,0.382369942196533,41.626389011962786,-0.626389011962786,-0.1263890119627859,-0.119579288025875,0.3804207119741249
2026-05,monthly,Part_2,C_130,10.206322476125512,-0.2063224761255124,0.2936775238744875,-0.439695098417598,0.0603049015824019,33.41153698571733,-0.4115369857173334,0.0884630142826665,-0.1842937676166443,0.3157062323833557
2026-05,monthly,Part_2,C_301,11.771811329203672,-0.7718113292036719,-0.2718113292036719,-0.9608912321248012,-0.4608912321248013,36.11276273022752,-0.1127627302275158,0.3872372697724842,-0.7705414012738672,-0.2705414012738671
2026-05,monthly,Part_2,C_320,12.129889595671566,-0.1298895956715657,0.3701104043284342,-0.2403892072588362,0.2596107927411637,35.51788580750408,-0.5178858075040793,-0.0178858075040793,-0.1270585435506959,0.3729414564493041
2026-05,monthly,Part_2,C_400,14.004236555421064,-0.0042365554210626,0.4957634445789374,-0.730121918897428,-0.2301219188974279,38.94545047565754,-0.9454504756575376,-0.4454504756575375,-0.1365729898516647,0.3634270101483352
2025-02,full,Part_1A,C_999,12.244081942336877,-0.2440819423368747,0.2559180576631252,-0.9707726537216814,-0.4707726537216814,55.869875120076856,-0.8698751200768555,-0.3698751200768555,-0.3108162100456582,0.1891837899543418
2025-02,full,Part_1A,C_100,16.413265306122447,-0.4132653061224474,0.0867346938775526,-0.92316017316017,-0.4231601731601699,57.48879581151833,-0.4887958115183295,0.0112041884816704,-0.1512254901960688,0.3487745098039312
2025-02,full,Part_1A,C_110,22.926748057713652,-0.9267480577136524,-0.4267480577136524,-0.8166969147005432,-0.3166969147005432,59.95379537953795,-0.9537953795379508,-0.4537953795379508,-0.743040685224841,-0.243040685224841
2025-02,full,Part_1A,C_120,31.460176991150444,-0.4601769911504441,0.0398230088495559,-0.739690721649481,-0.239690721649481,64.80669683257919,-0.8066968325791919,-0.3066968325791919,-0.8681528662420277,-0.3681528662420277
2025-02,full,Part_1A,C_130,6.821316614420063,-0.8213166144200628,-0.3213166144200627,-0.937639198218264,-0.4376391982182639,38.548171206225696,-0.548171206225696,-0.048171206225696,-0.7368932038834757,-0.2368932038834756
2025-02,full,Part_1A,C_301,4.039410828025478,-0.0394108280254776,0.4605891719745223,-0.4884146341463413,0.0115853658536586,30.96745762711864,-0.967457627118641,-0.467457627118641,-0.2950980392156737,0.2049019607843263
2025-02,full,Part_1A,C_320,11.46341463414634,-0.463414634146341,0.036585365853659,-0.3482142857142847,0.1517857142857153,46.600000000000016,-0.6000000000000156,-0.1000000000000156,-0.8333333333333357,-0.3333333333333357
2025-02,full,Part_1A,C_400,5.26,-0.2599999999999998,0.2400000000000002,-0.958333333333332,-0.4583333333333321,35.18400000000001,-0.1840000000000117,0.3159999999999883,-0.3166666666666415,0.1833333333333584
2025-02,full,Part_1B,C_999,9.771950640721403,-0.7719506407214052,-0.2719506407214052,-0.0893171160609611,0.4106828839390388,48.88371550719007,-0.8837155071900682,-0.3837155071900682,-0.1040994737735516,0.3959005262264483
2025-02,full,Part_1B,C_100,6.982942430703625,-0.9829424307036252,-0.4829424307036252,-0.0012406947890823,0.4987593052109176,49.77228346456694,-0.7722834645669394,-0.2722834645669394,-0.5863157894736801,-0.0863157894736801
2025-02,full,Part_1B,C_110,12.470671521035598,-0.470671521035598,0.0293284789644019,-0.4462828649138721,0.0537171350861278,50.05201680672271,-0.0520168067227118,0.4479831932772882,-0.0323677581863748,0.4676322418136251
2025-02,full,Part_1B,C_120,17.20774021352313,-0.207740213523131,0.292259786476869,-0.0788075560802852,0.4211924439197148,55.78924829157176,-0.7892482915717594,-0.2892482915717593,-0.782059447982995,-0.282059447982995
2025-02,full,Part_1B,C_130,8.261023224503534,-0.2610232245035337,0.2389767754964662,-0.77856648199446,-0.27856648199446,41.1674437627812,-0.1674437627811968,0.3325562372188031,-0.1588435374149384,0.3411564625850616
2025-02,full,Part_1B,C_301,11.553053053053054,-0.5530530530530537,-0.0530530530530537,-0.4605555555555547,0.0394444444444452,49.24401215805471,-0.2440121580547085,0.2559878419452914,-0.71513157894735,-0.21513157894735
2025-02,full,Part_1B,C_320,14.220588235294118,-0.2205882352941177,0.2794117647058822,-0.4381313131313149,0.061868686868685,51.58618784530388,-0.5861878453038827,-0.0861878453038826,-0.5447882736156373,-0.0447882736156373
2025-02,full,Part_1B,C_400,20.03544776119403,-0.0354477611940282,0.4645522388059717,-0.7014925373134346,-0.2014925373134346,55.71975384615385,-0.71975384615385,-0.2197538461538499,-0.3343434343434168,0.1656565656565831
2026-04,full,Part_1A,C_999,13.07933250044619,-0.0793325004461902,0.4206674995538098,-0.2954728370221318,0.2045271629778682,52.06699706005881,-0.0669970600588101,0.4330029399411899,-0.5702618883528672,-0.0702618883528671
2026-04,full,Part_1A,C_100,16.876404494382022,-0.8764044943820224,-0.3764044943820224,-0.1013513513513544,0.3986486486486456,52.817520661157026,-0.817520661157026,-0.317520661157026,-0.4018292682926727,0.0981707317073272
2026-04,full,Part_1A,C_110,24.766375545851528,-0.7663755458515276,-0.2663755458515275,-0.6550255536626892,-0.1550255536626892,55.97793450881613,-0.9779345088161336,-0.4779345088161335,-0.391726618705043,0.108273381294957
2026-04,full,Part_1A,C_120,26.37719298245614,-0.3771929824561404,0.1228070175438595,-0.4457013574660635,0.0542986425339364,61.13889570552148,-0.1388957055214774,0.3611042944785225,-0.5423841059602594,-0.0423841059602594
2026-04,full,Part_1A,C_130,11.675066312997348,-0.6750663129973482,-0.1750663129973482,-0.1224537037037052,0.3775462962962947,39.00365296803654,-0.0036529680365404,0.4963470319634595,-0.2240932642487081,0.2759067357512919
2026-04,full,Part_1A,C_301,4.733002291825821,-0.7330022918258212,-0.2330022918258212,-0.0112068965517249,0.4887931034482751,30.785060240963855,-0.7850602409638547,-0.2850602409638547,-0.6633333333332985,-0.1633333333332984
2026-04,full,Part_1A,C_320,11.274666666666668,-0.2746666666666666,0.2253333333333333,-0.7218309859154921,-0.2218309859154921,46.88474576271188,-0.88474576271188,-0.38474576271188,-0.5104166666666643,-0.0104166666666642
2026-04,full,Part_1A,C_400,5.7,-0.7000000000000002,-0.2000000000000001,-0.53125,-0.03125,31.093333333333344,-0.0933333333333443,0.4066666666666556,-0.2999999999999545,0.2000000000000454
2026-04,full,Part_1B,C_999,8.818650407940856,-0.8186504079408561,-0.3186504079408561,-0.4718173706127295,0.0281826293872704,44.22000777504212,-0.2200077750421201,0.2799922249578799,-0.9847228284591908,-0.4847228284591907
2026-04,full,Part_1B,C_100,7.272649572649573,-0.2726495726495725,0.2273504273504274,-0.1918016194331997,0.3081983805668002,44.265306122448976,-0.2653061224489761,0.2346938775510239,-0.7101851851851819,-0.2101851851851819
2026-04,full,Part_1B,C_110,12.87412739965096,-0.8741273996509591,-0.3741273996509591,-0.6489403453689171,-0.1489403453689171,47.06458394160585,-0.0645839416058464,0.4354160583941535,-0.9809477756286142,-0.4809477756286142
2026-04,full,Part_1B,C_120,13.446428571428571,-0.4464285714285712,0.0535714285714288,-0.703014184397162,-0.203014184397162,50.395518207282926,-0.3955182072829259,0.104481792717074,-0.2992341356673975,0.2007658643326024
2026-04,full,Part_1B,C_130,7.877244112846817,-0.8772441128468174,-0.3772441128468173,-0.6752784653465334,-0.1752784653465333,36.81172541743971,-0.8117254174397104,-0.3117254174397104,-0.0526966292134787,0.4473033707865212
2026-04,full,Part_1B,C_301,10.662020905923344,-0.6620209059233453,-0.1620209059233452,-0.3166089965397916,0.1833910034602084,45.91979899497488,-0.919798994974876,-0.4197989949748759,-0.0609230769230606,0.4390769230769393
2026-04,full,Part_1B,C_320,12.64176245210728,-0.6417624521072796,-0.1417624521072795,-0.1410171730515195,0.3589828269484805,44.588452830188686,-0.588452830188686,-0.088452830188686,-0.6634393063583701,-0.1634393063583701
2026-04,full,Part_1B,C_400,18.336893203883495,-0.3368932038834948,0.1631067961165051,-0.9609788359788354,-0.4609788359788354,49.602742857142864,-0.6027428571428644,-0.1027428571428643,-0.5320960698689916,-0.0320960698689916
