period,part,kind,code,name,release,percentile,linear,lower_bound,midpoint,upper_bound,lower_minus_linear,midpoint_minus_linear
2025-12,Part_2,monthly,C_400,Neurology,revised-or-established,50,15.1688023236,15,15.5,16,-0.168802323595,0.331197676405
2025-12,Part_2,monthly,C_400,Neurology,revised-or-established,75,27.3097332577,27,27.5,28,-0.309733257662,0.190266742338
2025-12,Part_2,monthly,C_400,Neurology,revised-or-established,92,41.3195286885,41,41.5,42,-0.319528688525,0.180471311475
2025-12,Part_2,monthly,C_400,Neurology,revised-or-established,95,45.2394230769,45,45.5,46,-0.239423076923,0.260576923077
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,50,13.6209059592,13,13.5,14,-0.620905959175,-0.120905959175
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,75,25.6484716552,25,25.5,26,-0.648471655247,-0.148471655247
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,92,40.347456,40,40.5,41,-0.347456,0.152544
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,95,44.9822154091,44,44.5,45,-0.982215409099,-0.482215409099
2026-01,Part_2,monthly,C_100,General surgery,first-release,50,14.2429484769,14,14.5,15,-0.242948476871,0.257051523129
2026-01,Part_2,monthly,C_100,General surgery,first-release,75,26.7209420535,26,26.5,27,-0.720942053541,-0.220942053541
2026-01,Part_2,monthly,C_100,General surgery,first-release,92,41.6891808469,41,41.5,42,-0.689180846854,-0.189180846854
2026-01,Part_2,monthly,C_100,General surgery,first-release,95,46.2577145398,46,46.5,47,-0.257714539795,0.242285460205
2026-01,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,50,15.0561987041,15,15.5,16,-0.0561987041037,0.443801295896
2026-01,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,75,27.4056898787,27,27.5,28,-0.405689878728,0.0943101212722
2026-01,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,92,42.4867104086,42,42.5,43,-0.486710408589,0.0132895914107
2026-01,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,95,46.9790659566,46,46.5,47,-0.979065956575,-0.479065956575
2026-01,Part_2,monthly,C_120,ENT,first-release,50,16.5906037945,16,16.5,17,-0.590603794488,-0.0906037944883
2026-01,Part_2,monthly,C_120,ENT,first-release,75,30.0899030695,30,30.5,31,-0.0899030694669,0.410096930533
2026-01,Part_2,monthly,C_120,ENT,first-release,92,44.1041255035,44,44.5,45,-0.104125503498,0.395874496502
2026-01,Part_2,monthly,C_120,ENT,first-release,95,48.0632258924,48,48.5,49,-0.0632258923815,0.436774107619
2026-01,Part_2,monthly,C_130,Ophthalmology,first-release,50,11.3373210205,11,11.5,12,-0.337321020475,0.162678979525
2026-01,Part_2,monthly,C_130,Ophthalmology,first-release,75,20.661736899,20,20.5,21,-0.661736898974,-0.161736898974
2026-01,Part_2,monthly,C_130,Ophthalmology,first-release,92,35.0552828175,35,35.5,36,-0.0552828175027,0.444717182497
2026-01,Part_2,monthly,C_130,Ophthalmology,first-release,95,39.7347277556,39,39.5,40,-0.734727755644,-0.234727755644
2026-01,Part_2,monthly,C_301,Gastroenterology,first-release,50,12.6360045606,12,12.5,13,-0.636004560632,-0.136004560632
2026-01,Part_2,monthly,C_301,Gastroenterology,first-release,75,23.6543114648,23,23.5,24,-0.654311464761,-0.154311464761
2026-01,Part_2,monthly,C_301,Gastroenterology,first-release,92,37.8858712121,37,37.5,38,-0.885871212121,-0.385871212121
2026-01,Part_2,monthly,C_301,Gastroenterology,first-release,95,42.70949573,42,42.5,43,-0.709495729972,-0.209495729972
2026-01,Part_2,monthly,C_320,Cardiology,first-release,50,12.9002405774,12,12.5,13,-0.900240577386,-0.400240577386
2026-01,Part_2,monthly,C_320,Cardiology,first-release,75,23.960345379,23,23.5,24,-0.960345378957,-0.460345378957
2026-01,Part_2,monthly,C_320,Cardiology,first-release,92,37.8262936221,37,37.5,38,-0.826293622142,-0.326293622142
2026-01,Part_2,monthly,C_320,Cardiology,first-release,95,42.5443412162,42,42.5,43,-0.544341216216,-0.0443412162162
2026-01,Part_2,monthly,C_400,Neurology,first-release,50,15.3753731343,15,15.5,16,-0.375373134328,0.124626865672
2026-01,Part_2,monthly,C_400,Neurology,first-release,75,27.2915891576,27,27.5,28,-0.291589157587,0.208410842413
2026-01,Part_2,monthly,C_400,Neurology,first-release,92,41.0228427037,41,41.5,42,-0.0228427037271,0.477157296273
2026-01,Part_2,monthly,C_400,Neurology,first-release,95,45.0862819627,45,45.5,46,-0.0862819626814,0.413718037319
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,50,13.1670783302,13,13.5,14,-0.167078330195,0.332921669805
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,75,24.5877061599,24,24.5,25,-0.587706159906,-0.0877061599065
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,92,39.4537529686,39,39.5,40,-0.453752968594,0.0462470314061
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,95,43.8768024801,43,43.5,44,-0.876802480071,-0.376802480071
2026-02,Part_2,monthly,C_100,General surgery,first-release,50,13.9339024163,13,13.5,14,-0.93390241627,-0.43390241627
2026-02,Part_2,monthly,C_100,General surgery,first-release,75,25.9329268293,25,25.5,26,-0.932926829268,-0.432926829268
2026-02,Part_2,monthly,C_100,General surgery,first-release,92,40.9084289855,40,40.5,41,-0.908428985507,-0.408428985507
2026-02,Part_2,monthly,C_100,General surgery,first-release,95,45.5235644077,45,45.5,46,-0.523564407656,-0.0235644076565
2026-02,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,50,14.9383701969,14,14.5,15,-0.938370196931,-0.438370196931
2026-02,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,75,26.996167979,26,26.5,27,-0.996167979003,-0.496167979003
2026-02,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,92,41.5998253521,41,41.5,42,-0.599825352113,-0.0998253521127
2026-02,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,95,46.4445530726,46,46.5,47,-0.444553072626,0.0554469273743
2026-02,Part_2,monthly,C_120,ENT,first-release,50,15.8189881072,15,15.5,16,-0.818988107236,-0.318988107236
2026-02,Part_2,monthly,C_120,ENT,first-release,75,28.8530331807,28,28.5,29,-0.85303318065,-0.35303318065
2026-02,Part_2,monthly,C_120,ENT,first-release,92,43.102343964,43,43.5,44,-0.102343963999,0.397656036001
2026-02,Part_2,monthly,C_120,ENT,first-release,95,47.4736653825,47,47.5,48,-0.473665382499,0.0263346175014
2026-02,Part_2,monthly,C_130,Ophthalmology,first-release,50,10.8572853296,10,10.5,11,-0.85728532961,-0.35728532961
2026-02,Part_2,monthly,C_130,Ophthalmology,first-release,75,20.1336262127,20,20.5,21,-0.133626212704,0.366373787296
2026-02,Part_2,monthly,C_130,Ophthalmology,first-release,92,34.5076633112,34,34.5,35,-0.507663311202,-0.00766331120155
2026-02,Part_2,monthly,C_130,Ophthalmology,first-release,95,39.1249240122,39,39.5,40,-0.124924012158,0.375075987842
2026-02,Part_2,monthly,C_301,Gastroenterology,first-release,50,12.1857538384,12,12.5,13,-0.185753838409,0.314246161591
2026-02,Part_2,monthly,C_301,Gastroenterology,first-release,75,22.6457378552,22,22.5,23,-0.645737855179,-0.145737855179
2026-02,Part_2,monthly,C_301,Gastroenterology,first-release,92,36.9171099346,36,36.5,37,-0.9171099346,-0.4171099346
2026-02,Part_2,monthly,C_301,Gastroenterology,first-release,95,41.2892280072,41,41.5,42,-0.289228007181,0.210771992819
2026-02,Part_2,monthly,C_320,Cardiology,first-release,50,12.3465554062,12,12.5,13,-0.346555406154,0.153444593846
2026-02,Part_2,monthly,C_320,Cardiology,first-release,75,22.6859984985,22,22.5,23,-0.685998498498,-0.185998498498
2026-02,Part_2,monthly,C_320,Cardiology,first-release,92,36.8457176333,36,36.5,37,-0.845717633275,-0.345717633275
2026-02,Part_2,monthly,C_320,Cardiology,first-release,95,41.1250766535,41,41.5,42,-0.125076653526,0.374923346474
2026-02,Part_2,monthly,C_400,Neurology,first-release,50,14.9804473769,14,14.5,15,-0.980447376891,-0.480447376891
2026-02,Part_2,monthly,C_400,Neurology,first-release,75,26.5205237741,26,26.5,27,-0.520523774146,-0.0205237741456
2026-02,Part_2,monthly,C_400,Neurology,first-release,92,39.9005865922,39,39.5,40,-0.900586592179,-0.400586592179
2026-02,Part_2,monthly,C_400,Neurology,first-release,95,43.9016943043,43,43.5,44,-0.901694304254,-0.401694304254
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,11.3291372209,11,11.5,12,-0.329137220937,0.170862779063
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,23.329388712,23,23.5,24,-0.329388711976,0.170611288024
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,38.3399138115,38,38.5,39,-0.339913811525,0.160086188475
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,42.5306982976,42,42.5,43,-0.530698297604,-0.030698297604
2026-03,Part_2,monthly,C_100,General surgery,revised-or-established,50,12.0841108857,12,12.5,13,-0.0841108857336,0.415889114266
2026-03,Part_2,monthly,C_100,General surgery,revised-or-established,75,24.9135887305,24,24.5,25,-0.913588730459,-0.413588730459
2026-03,Part_2,monthly,C_100,General surgery,revised-or-established,92,39.8965914012,39,39.5,40,-0.896591401175,-0.396591401175
2026-03,Part_2,monthly,C_100,General surgery,revised-or-established,95,44.0520183955,44,44.5,45,-0.0520183955033,0.447981604497
2026-03,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,50,14.4561094058,14,14.5,15,-0.456109405782,0.0438905942182
2026-03,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,75,26.0313405372,26,26.5,27,-0.0313405371545,0.468659462846
2026-03,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,92,40.9104412183,40,40.5,41,-0.910441218332,-0.410441218332
2026-03,Part_2,monthly,C_110,Trauma and orthopaedics,revised-or-established,95,45.1291071429,45,45.5,46,-0.129107142857,0.370892857143
2026-03,Part_2,monthly,C_120,ENT,revised-or-established,50,14.5607317737,14,14.5,15,-0.560731773667,-0.060731773667
2026-03,Part_2,monthly,C_120,ENT,revised-or-established,75,26.8018101019,26,26.5,27,-0.801810101886,-0.301810101886
2026-03,Part_2,monthly,C_120,ENT,revised-or-established,92,41.6127972028,41,41.5,42,-0.612797202797,-0.112797202797
2026-03,Part_2,monthly,C_120,ENT,revised-or-established,95,45.7615504278,45,45.5,46,-0.761550427794,-0.261550427794
2026-03,Part_2,monthly,C_130,Ophthalmology,revised-or-established,50,9.08691827588,9,9.5,10,-0.0869182758765,0.413081724123
2026-03,Part_2,monthly,C_130,Ophthalmology,revised-or-established,75,19.1326329906,19,19.5,20,-0.132632990612,0.367367009388
2026-03,Part_2,monthly,C_130,Ophthalmology,revised-or-established,92,33.3524007387,33,33.5,34,-0.352400738689,0.147599261311
2026-03,Part_2,monthly,C_130,Ophthalmology,revised-or-established,95,38.1783545841,38,38.5,39,-0.178354584092,0.321645415908
2026-03,Part_2,monthly,C_301,Gastroenterology,revised-or-established,50,10.4294341056,10,10.5,11,-0.429434105583,0.070565894417
2026-03,Part_2,monthly,C_301,Gastroenterology,revised-or-established,75,20.896253715,20,20.5,21,-0.896253715001,-0.396253715001
2026-03,Part_2,monthly,C_301,Gastroenterology,revised-or-established,92,35.7122958828,35,35.5,36,-0.712295882763,-0.212295882763
2026-03,Part_2,monthly,C_301,Gastroenterology,revised-or-established,95,39.9686381493,39,39.5,40,-0.96863814928,-0.46863814928
2026-03,Part_2,monthly,C_320,Cardiology,revised-or-established,50,10.6830913998,10,10.5,11,-0.68309139981,-0.18309139981
2026-03,Part_2,monthly,C_320,Cardiology,revised-or-established,75,20.9315551269,20,20.5,21,-0.931555126873,-0.431555126873
2026-03,Part_2,monthly,C_320,Cardiology,revised-or-established,92,35.4386876465,35,35.5,36,-0.438687646468,0.061312353532
2026-03,Part_2,monthly,C_320,Cardiology,revised-or-established,95,39.6328118303,39,39.5,40,-0.632811830261,-0.132811830261
2026-03,Part_2,monthly,C_400,Neurology,revised-or-established,50,13.7581503659,13,13.5,14,-0.758150365935,-0.258150365935
2026-03,Part_2,monthly,C_400,Neurology,revised-or-established,75,25.0303867403,25,25.5,26,-0.0303867403315,0.469613259669
2026-03,Part_2,monthly,C_400,Neurology,revised-or-established,92,38.5682476506,38,38.5,39,-0.568247650636,-0.0682476506357
2026-03,Part_2,monthly,C_400,Neurology,revised-or-established,95,42.3781593407,42,42.5,43,-0.378159340659,0.121840659341
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,50,11.8956547032,11,11.5,12,-0.895654703189,-0.395654703189
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,75,23.5913176097,23,23.5,24,-0.591317609658,-0.0913176096576
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,92,38.7020305382,38,38.5,39,-0.702030538246,-0.202030538246
2026-04,Part_2,monthly,C_999,"England, all specialties",first-release,95,43.0835626618,43,43.5,44,-0.0835626618084,0.416437338192
2026-04,Part_2,monthly,C_100,General surgery,first-release,50,12.6680230587,12,12.5,13,-0.668023058664,-0.168023058664
2026-04,Part_2,monthly,C_100,General surgery,first-release,75,25.2942209731,25,25.5,26,-0.294220973125,0.205779026875
2026-04,Part_2,monthly,C_100,General surgery,first-release,92,40.4601851217,40,40.5,41,-0.4601851217,0.0398148782996
2026-04,Part_2,monthly,C_100,General surgery,first-release,95,44.6427216495,44,44.5,45,-0.642721649485,-0.142721649485
2026-04,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,50,13.8191458454,13,13.5,14,-0.819145845439,-0.319145845439
2026-04,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,75,26.5390881484,26,26.5,27,-0.539088148391,-0.0390881483913
2026-04,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,92,41.5643183561,41,41.5,42,-0.56431835608,-0.0643183560804
2026-04,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,95,45.6845222452,45,45.5,46,-0.684522245166,-0.184522245166
2026-04,Part_2,monthly,C_120,ENT,first-release,50,14.0985608901,14,14.5,15,-0.0985608900714,0.401439109929
2026-04,Part_2,monthly,C_120,ENT,first-release,75,27.0034450843,27,27.5,28,-0.00344508432744,0.496554915673
2026-04,Part_2,monthly,C_120,ENT,first-release,92,41.734370434,41,41.5,42,-0.734370434035,-0.234370434035
2026-04,Part_2,monthly,C_120,ENT,first-release,95,45.9281726544,45,45.5,46,-0.928172654433,-0.428172654433
2026-04,Part_2,monthly,C_130,Ophthalmology,first-release,50,9.66801235839,9,9.5,10,-0.668012358393,-0.168012358393
2026-04,Part_2,monthly,C_130,Ophthalmology,first-release,75,19.2595258662,19,19.5,20,-0.259525866206,0.240474133794
2026-04,Part_2,monthly,C_130,Ophthalmology,first-release,92,33.2587080343,33,33.5,34,-0.258708034267,0.241291965733
2026-04,Part_2,monthly,C_130,Ophthalmology,first-release,95,38.3490525008,38,38.5,39,-0.349052500777,0.150947499223
2026-04,Part_2,monthly,C_301,Gastroenterology,first-release,50,11.114665127,11,11.5,12,-0.114665127021,0.385334872979
2026-04,Part_2,monthly,C_301,Gastroenterology,first-release,75,21.2511345853,21,21.5,22,-0.25113458529,0.24886541471
2026-04,Part_2,monthly,C_301,Gastroenterology,first-release,92,35.9878698482,35,35.5,36,-0.987869848156,-0.487869848156
2026-04,Part_2,monthly,C_301,Gastroenterology,first-release,95,40.478762466,40,40.5,41,-0.478762466002,0.0212375339982
2026-04,Part_2,monthly,C_320,Cardiology,first-release,50,11.4161514415,11,11.5,12,-0.416151441473,0.0838485585273
2026-04,Part_2,monthly,C_320,Cardiology,first-release,75,21.3660816619,21,21.5,22,-0.366081661891,0.133918338109
2026-04,Part_2,monthly,C_320,Cardiology,first-release,92,35.4666115702,35,35.5,36,-0.466611570248,0.0333884297521
2026-04,Part_2,monthly,C_320,Cardiology,first-release,95,40.009481982,40,40.5,41,-0.00948198198198,0.490518018018
2026-04,Part_2,monthly,C_400,Neurology,first-release,50,13.515149099,13,13.5,14,-0.515149099027,-0.0151490990273
2026-04,Part_2,monthly,C_400,Neurology,first-release,75,25.4343946316,25,25.5,26,-0.434394631639,0.0656053683609
2026-04,Part_2,monthly,C_400,Neurology,first-release,92,39.163935213,39,39.5,40,-0.163935212957,0.336064787043
2026-04,Part_2,monthly,C_400,Neurology,first-release,95,43.0272338772,43,43.5,44,-0.0272338772339,0.472766122766
2026-04,Part_1A,full,C_999,"England, all specialties",first-release,50,13.0793325004,13,13.5,14,-0.0793325004462,0.420667499554
2026-04,Part_1A,full,C_999,"England, all specialties",first-release,75,31.295472837,31,31.5,32,-0.295472837022,0.204527162978
2026-04,Part_1A,full,C_999,"England, all specialties",first-release,92,52.0669970601,52,52.5,53,-0.0669970600588,0.433002939941
2026-04,Part_1A,full,C_999,"England, all specialties",first-release,95,56.5702618884,56,56.5,57,-0.570261888353,-0.0702618883529
2026-04,Part_1A,full,C_100,General surgery,first-release,50,16.8764044944,16,16.5,17,-0.876404494382,-0.376404494382
2026-04,Part_1A,full,C_100,General surgery,first-release,75,36.1013513514,36,36.5,37,-0.101351351351,0.398648648649
2026-04,Part_1A,full,C_100,General surgery,first-release,92,52.8175206612,52,52.5,53,-0.817520661157,-0.317520661157
2026-04,Part_1A,full,C_100,General surgery,first-release,95,56.4018292683,56,56.5,57,-0.401829268293,0.0981707317073
2026-04,Part_1A,full,C_110,Trauma and orthopaedics,first-release,50,24.7663755459,24,24.5,25,-0.766375545852,-0.266375545852
2026-04,Part_1A,full,C_110,Trauma and orthopaedics,first-release,75,41.6550255537,41,41.5,42,-0.655025553663,-0.155025553663
2026-04,Part_1A,full,C_110,Trauma and orthopaedics,first-release,92,55.9779345088,55,55.5,56,-0.977934508816,-0.477934508816
2026-04,Part_1A,full,C_110,Trauma and orthopaedics,first-release,95,60.3917266187,60,60.5,61,-0.391726618705,0.108273381295
2026-04,Part_1A,full,C_120,ENT,first-release,50,26.3771929825,26,26.5,27,-0.377192982456,0.122807017544
2026-04,Part_1A,full,C_120,ENT,first-release,75,49.4457013575,49,49.5,50,-0.445701357466,0.0542986425339
2026-04,Part_1A,full,C_120,ENT,first-release,92,61.1388957055,61,61.5,62,-0.138895705521,0.361104294479
2026-04,Part_1A,full,C_120,ENT,first-release,95,63.542384106,63,63.5,64,-0.54238410596,-0.0423841059603
2026-04,Part_1A,full,C_130,Ophthalmology,first-release,50,11.675066313,11,11.5,12,-0.675066312997,-0.175066312997
2026-04,Part_1A,full,C_130,Ophthalmology,first-release,75,21.1224537037,21,21.5,22,-0.122453703704,0.377546296296
2026-04,Part_1A,full,C_130,Ophthalmology,first-release,92,39.003652968,39,39.5,40,-0.00365296803654,0.496347031963
2026-04,Part_1A,full,C_130,Ophthalmology,first-release,95,46.2240932642,46,46.5,47,-0.224093264249,0.275906735751
2026-04,Part_1A,full,C_301,Gastroenterology,first-release,50,4.73300229183,4,4.5,5,-0.733002291826,-0.233002291826
2026-04,Part_1A,full,C_301,Gastroenterology,first-release,75,11.0112068966,11,11.5,12,-0.0112068965517,0.488793103448
2026-04,Part_1A,full,C_301,Gastroenterology,first-release,92,30.785060241,30,30.5,31,-0.785060240964,-0.285060240964
2026-04,Part_1A,full,C_301,Gastroenterology,first-release,95,40.6633333333,40,40.5,41,-0.663333333333,-0.163333333333
2026-04,Part_1A,full,C_320,Cardiology,first-release,50,11.2746666667,11,11.5,12,-0.274666666667,0.225333333333
2026-04,Part_1A,full,C_320,Cardiology,first-release,75,23.7218309859,23,23.5,24,-0.721830985915,-0.221830985915
2026-04,Part_1A,full,C_320,Cardiology,first-release,92,46.8847457627,46,46.5,47,-0.884745762712,-0.384745762712
2026-04,Part_1A,full,C_320,Cardiology,first-release,95,51.5104166667,51,51.5,52,-0.510416666667,-0.0104166666667
2026-04,Part_1A,full,C_400,Neurology,first-release,50,5.7,5,5.5,6,-0.7,-0.2
2026-04,Part_1A,full,C_400,Neurology,first-release,75,13.53125,13,13.5,14,-0.53125,-0.03125
2026-04,Part_1A,full,C_400,Neurology,first-release,92,31.0933333333,31,31.5,32,-0.0933333333333,0.406666666667
2026-04,Part_1A,full,C_400,Neurology,first-release,95,39.3,39,39.5,40,-0.3,0.2
2026-04,Part_1B,full,C_999,"England, all specialties",first-release,50,8.81865040794,8,8.5,9,-0.818650407941,-0.318650407941
2026-04,Part_1B,full,C_999,"England, all specialties",first-release,75,23.4718173706,23,23.5,24,-0.471817370613,0.0281826293873
2026-04,Part_1B,full,C_999,"England, all specialties",first-release,92,44.220007775,44,44.5,45,-0.220007775042,0.279992224958
2026-04,Part_1B,full,C_999,"England, all specialties",first-release,95,48.9847228285,48,48.5,49,-0.984722828459,-0.484722828459
2026-04,Part_1B,full,C_100,General surgery,first-release,50,7.27264957265,7,7.5,8,-0.27264957265,0.22735042735
2026-04,Part_1B,full,C_100,General surgery,first-release,75,21.1918016194,21,21.5,22,-0.191801619433,0.308198380567
2026-04,Part_1B,full,C_100,General surgery,first-release,92,44.2653061224,44,44.5,45,-0.265306122449,0.234693877551
2026-04,Part_1B,full,C_100,General surgery,first-release,95,49.7101851852,49,49.5,50,-0.710185185185,-0.210185185185
2026-04,Part_1B,full,C_110,Trauma and orthopaedics,first-release,50,12.8741273997,12,12.5,13,-0.874127399651,-0.374127399651
2026-04,Part_1B,full,C_110,Trauma and orthopaedics,first-release,75,26.6489403454,26,26.5,27,-0.648940345369,-0.148940345369
2026-04,Part_1B,full,C_110,Trauma and orthopaedics,first-release,92,47.0645839416,47,47.5,48,-0.0645839416058,0.435416058394
2026-04,Part_1B,full,C_110,Trauma and orthopaedics,first-release,95,51.9809477756,51,51.5,52,-0.980947775629,-0.480947775629
2026-04,Part_1B,full,C_120,ENT,first-release,50,13.4464285714,13,13.5,14,-0.446428571429,0.0535714285714
2026-04,Part_1B,full,C_120,ENT,first-release,75,33.7030141844,33,33.5,34,-0.703014184397,-0.203014184397
2026-04,Part_1B,full,C_120,ENT,first-release,92,50.3955182073,50,50.5,51,-0.395518207283,0.104481792717
2026-04,Part_1B,full,C_120,ENT,first-release,95,54.2992341357,54,54.5,55,-0.299234135667,0.200765864333
2026-04,Part_1B,full,C_130,Ophthalmology,first-release,50,7.87724411285,7,7.5,8,-0.877244112847,-0.377244112847
2026-04,Part_1B,full,C_130,Ophthalmology,first-release,75,18.6752784653,18,18.5,19,-0.675278465347,-0.175278465347
2026-04,Part_1B,full,C_130,Ophthalmology,first-release,92,36.8117254174,36,36.5,37,-0.81172541744,-0.31172541744
2026-04,Part_1B,full,C_130,Ophthalmology,first-release,95,43.0526966292,43,43.5,44,-0.0526966292135,0.447303370787
2026-04,Part_1B,full,C_301,Gastroenterology,first-release,50,10.6620209059,10,10.5,11,-0.662020905923,-0.162020905923
2026-04,Part_1B,full,C_301,Gastroenterology,first-release,75,27.3166089965,27,27.5,28,-0.31660899654,0.18339100346
2026-04,Part_1B,full,C_301,Gastroenterology,first-release,92,45.919798995,45,45.5,46,-0.919798994975,-0.419798994975
2026-04,Part_1B,full,C_301,Gastroenterology,first-release,95,50.0609230769,50,50.5,51,-0.0609230769231,0.439076923077
2026-04,Part_1B,full,C_320,Cardiology,first-release,50,12.6417624521,12,12.5,13,-0.641762452107,-0.141762452107
2026-04,Part_1B,full,C_320,Cardiology,first-release,75,27.1410171731,27,27.5,28,-0.141017173052,0.358982826948
2026-04,Part_1B,full,C_320,Cardiology,first-release,92,44.5884528302,44,44.5,45,-0.588452830189,-0.0884528301887
2026-04,Part_1B,full,C_320,Cardiology,first-release,95,48.6634393064,48,48.5,49,-0.663439306358,-0.163439306358
2026-04,Part_1B,full,C_400,Neurology,first-release,50,18.3368932039,18,18.5,19,-0.336893203883,0.163106796117
2026-04,Part_1B,full,C_400,Neurology,first-release,75,33.960978836,33,33.5,34,-0.960978835979,-0.460978835979
2026-04,Part_1B,full,C_400,Neurology,first-release,92,49.6027428571,49,49.5,50,-0.602742857143,-0.102742857143
2026-04,Part_1B,full,C_400,Neurology,first-release,95,52.5320960699,52,52.5,53,-0.532096069869,-0.032096069869
2026-05,Part_2,monthly,C_999,"England, all specialties",first-release,50,12.4228168014,12,12.5,13,-0.422816801396,0.0771831986041
2026-05,Part_2,monthly,C_999,"England, all specialties",first-release,75,23.9010734215,23,23.5,24,-0.901073421515,-0.401073421515
2026-05,Part_2,monthly,C_999,"England, all specialties",first-release,92,38.5686655224,38,38.5,39,-0.56866552242,-0.0686655224201
2026-05,Part_2,monthly,C_999,"England, all specialties",first-release,95,43.4277730493,43,43.5,44,-0.42777304929,0.0722269507097
2026-05,Part_2,monthly,C_100,General surgery,first-release,50,13.260616042,13,13.5,14,-0.260616042019,0.239383957981
2026-05,Part_2,monthly,C_100,General surgery,first-release,75,25.6948445459,25,25.5,26,-0.694844545934,-0.194844545934
2026-05,Part_2,monthly,C_100,General surgery,first-release,92,40.8737657046,40,40.5,41,-0.873765704584,-0.373765704584
2026-05,Part_2,monthly,C_100,General surgery,first-release,95,45.2998877917,45,45.5,46,-0.299887791741,0.200112208259
2026-05,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,50,14.1108450704,14,14.5,15,-0.110845070423,0.389154929577
2026-05,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,75,26.8269870051,26,26.5,27,-0.826987005138,-0.326987005138
2026-05,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,92,41.8352372035,41,41.5,42,-0.835237203496,-0.335237203496
2026-05,Part_2,monthly,C_110,Trauma and orthopaedics,first-release,95,46.2482182855,46,46.5,47,-0.248218285482,0.251781714518
2026-05,Part_2,monthly,C_120,ENT,first-release,50,14.7580394036,14,14.5,15,-0.758039403557,-0.258039403557
2026-05,Part_2,monthly,C_120,ENT,first-release,75,27.1176300578,27,27.5,28,-0.117630057803,0.382369942197
2026-05,Part_2,monthly,C_120,ENT,first-release,92,41.626389012,41,41.5,42,-0.626389011963,-0.126389011963
2026-05,Part_2,monthly,C_120,ENT,first-release,95,46.119579288,46,46.5,47,-0.119579288026,0.380420711974
2026-05,Part_2,monthly,C_130,Ophthalmology,first-release,50,10.2063224761,10,10.5,11,-0.206322476126,0.293677523874
2026-05,Part_2,monthly,C_130,Ophthalmology,first-release,75,18.4396950984,18,18.5,19,-0.439695098418,0.0603049015824
2026-05,Part_2,monthly,C_130,Ophthalmology,first-release,92,33.4115369857,33,33.5,34,-0.411536985717,0.0884630142827
2026-05,Part_2,monthly,C_130,Ophthalmology,first-release,95,38.1842937676,38,38.5,39,-0.184293767617,0.315706232383
2026-05,Part_2,monthly,C_301,Gastroenterology,first-release,50,11.7718113292,11,11.5,12,-0.771811329204,-0.271811329204
2026-05,Part_2,monthly,C_301,Gastroenterology,first-release,75,20.9608912321,20,20.5,21,-0.960891232125,-0.460891232125
2026-05,Part_2,monthly,C_301,Gastroenterology,first-release,92,36.1127627302,36,36.5,37,-0.112762730228,0.387237269772
2026-05,Part_2,monthly,C_301,Gastroenterology,first-release,95,40.7705414013,40,40.5,41,-0.770541401274,-0.270541401274
2026-05,Part_2,monthly,C_320,Cardiology,first-release,50,12.1298895957,12,12.5,13,-0.129889595672,0.370110404328
2026-05,Part_2,monthly,C_320,Cardiology,first-release,75,21.2403892073,21,21.5,22,-0.240389207259,0.259610792741
2026-05,Part_2,monthly,C_320,Cardiology,first-release,92,35.5178858075,35,35.5,36,-0.517885807504,-0.0178858075041
2026-05,Part_2,monthly,C_320,Cardiology,first-release,95,40.1270585436,40,40.5,41,-0.127058543551,0.372941456449
2026-05,Part_2,monthly,C_400,Neurology,first-release,50,14.0042365554,14,14.5,15,-0.00423655542106,0.495763444579
