period,sheet,row,percentile,official,computed,lower,difference
2026-04,Sub-ICB,2334,0.92,29.795,29.795,29,0.0
2026-04,Sub-ICB,2335,0.5,5.83333333333333,5.833333333333333,5,2.6645352591003757e-15
2026-04,Sub-ICB,2335,0.92,14.86,14.86,14,0.0
2026-04,Sub-ICB,2336,0.5,17.8571428571429,17.857142857142858,17,-4.263256414560601e-14
2026-04,Sub-ICB,2336,0.92,51.8905263157895,51.89052631578948,51,-2.1316282072803006e-14
2026-04,Sub-ICB,2337,0.5,11.2222222222222,11.222222222222221,11,2.1316282072803006e-14
2026-04,Sub-ICB,2337,0.92,31.3107692307692,31.310769230769235,31,3.552713678800501e-14
2026-04,Sub-ICB,2339,0.5,11.0897435897436,11.08974358974359,11,-1.0658141036401503e-14
2026-04,Sub-ICB,2339,0.92,38.392,38.39200000000001,38,7.105427357601002e-15
2026-04,Sub-ICB,2340,0.5,12.1542553191489,12.154255319148936,12,3.552713678800501e-14
2026-04,Sub-ICB,2340,0.92,38.9389473684211,38.93894736842106,38,-3.552713678800501e-14
2026-04,Sub-ICB,2341,0.5,6.9,6.9,6,0.0
2026-04,Sub-ICB,2341,0.92,25.48,25.480000000000004,25,3.552713678800501e-15
2026-04,Sub-ICB,2342,0.5,12.9525171624714,12.952517162471397,12,-3.552713678800501e-15
2026-04,Sub-ICB,2342,0.92,39.9195454545455,39.91954545454546,39,-4.263256414560601e-14
2026-04,Sub-ICB,2343,0.5,10.5405405405405,10.54054054054054,10,4.085620730620576e-14
2026-04,Sub-ICB,2343,0.92,24.7885714285714,24.788571428571426,24,2.4868995751603507e-14
2026-04,Sub-ICB,2344,0.5,9.15151515151515,9.151515151515152,9,1.7763568394002505e-15
2026-04,Sub-ICB,2344,0.92,32.0177777777778,32.01777777777779,32,-1.4210854715202004e-14
2026-04,Sub-ICB,2345,0.5,15.4166666666667,15.416666666666666,15,-3.375077994860476e-14
2026-04,Sub-ICB,2345,0.92,39.5152941176471,39.51529411764706,39,-4.263256414560601e-14
2026-04,Sub-ICB,2346,0.5,14.2628865979381,14.262886597938145,14,4.440892098500626e-14
2026-04,Sub-ICB,2346,0.92,41.6502564102564,41.65025641025641,41,1.4210854715202004e-14
2026-04,Sub-ICB,2347,0.5,11.5905511811024,11.590551181102363,11,-3.730349362740526e-14
2026-04,Sub-ICB,2347,0.92,35.5781818181818,35.57818181818183,35,3.552713678800501e-14
2026-04,Sub-ICB,2348,0.5,18.1458333333333,18.145833333333332,18,3.197442310920451e-14
2026-04,Sub-ICB,2348,0.92,42.832,42.832000000000015,42,1.4210854715202004e-14
2026-04,Sub-ICB,2350,0.5,16.6363636363636,16.636363636363637,16,3.552713678800501e-14
2026-04,Sub-ICB,2350,0.92,44.76,44.760000000000005,44,7.105427357601002e-15
2026-04,Sub-ICB,2351,0.5,12.1428571428571,12.142857142857142,12,4.263256414560601e-14
2026-04,Sub-ICB,2351,0.92,44.6,44.60000000000001,44,7.105427357601002e-15
2026-04,Sub-ICB,2352,0.5,3.0,3.0,2,0.0
2026-04,Sub-ICB,2352,0.92,37.84,37.84,37,0.0
2026-04,Sub-ICB,2353,0.5,11.8085106382979,11.808510638297872,11,-2.842170943040401e-14
2026-04,Sub-ICB,2353,0.92,36.3446153846154,36.34461538461539,36,-1.4210854715202004e-14
2026-04,Sub-ICB,2354,0.5,10.5625,10.5625,10,0.0
2026-04,Sub-ICB,2354,0.92,38.35,38.35000000000001,38,7.105427357601002e-15
2026-04,Sub-ICB,2355,0.5,13.3857142857143,13.385714285714286,13,-1.4210854715202004e-14
2026-04,Sub-ICB,2355,0.92,43.46625,43.46625,43,0.0
2026-04,Sub-ICB,2356,0.5,13.1976744186047,13.19767441860465,13,-4.973799150320701e-14
2026-04,Sub-ICB,2356,0.92,33.4979591836735,33.49795918367347,33,-2.842170943040401e-14
2026-04,Sub-ICB,2357,0.5,9.51851851851852,9.518518518518519,9,-1.7763568394002505e-15
2026-04,Sub-ICB,2357,0.92,26.4830769230769,26.483076923076922,26,2.1316282072803006e-14
2026-04,Sub-ICB,2358,0.5,15.625,15.625,15,0.0
2026-04,Sub-ICB,2358,0.92,46.8488888888889,46.84888888888889,46,-1.4210854715202004e-14
2026-04,Sub-ICB,2359,0.5,4.91666666666667,4.916666666666667,4,-2.6645352591003757e-15
2026-04,Sub-ICB,2359,0.92,16.28,16.28,16,0.0
2026-04,Sub-ICB,2360,0.5,12.8782051282051,12.878205128205128,12,2.842170943040401e-14
2026-04,Sub-ICB,2360,0.92,38.82,38.82000000000001,38,7.105427357601002e-15
2026-04,Sub-ICB,2361,0.5,9.19642857142857,9.196428571428571,9,1.7763568394002505e-15
2026-04,Sub-ICB,2361,0.92,32.0868571428571,32.08685714285714,32,4.263256414560601e-14
2026-04,Sub-ICB,2363,0.5,7.60852713178295,7.608527131782946,7,-4.440892098500626e-15
2026-04,Sub-ICB,2363,0.92,30.7747368421053,30.774736842105277,30,-2.1316282072803006e-14
2026-04,Sub-ICB,2364,0.5,10.7269230769231,10.726923076923077,10,-2.3092638912203256e-14
2026-04,Sub-ICB,2364,0.92,38.7514285714286,38.75142857142857,38,-2.842170943040401e-14
2026-04,Sub-ICB,2365,0.5,6.4843137254902,6.484313725490196,6,-3.552713678800501e-15
2026-04,Sub-ICB,2365,0.92,19.578,19.57800000000001,19,1.0658141036401503e-14
2026-04,Sub-ICB,2366,0.5,11.254990341275,11.25499034127495,11,-4.973799150320701e-14
2026-04,Sub-ICB,2366,0.92,37.5691787439614,37.56917874396135,37,-4.973799150320701e-14
2026-04,Sub-ICB,2367,0.5,13.7386363636364,13.738636363636363,13,-3.730349362740526e-14
2026-04,Sub-ICB,2367,0.92,37.6323076923077,37.63230769230769,37,-7.105427357601002e-15
2026-04,Sub-ICB,2368,0.5,14.5243055555556,14.524305555555555,14,-4.440892098500626e-14
2026-04,Sub-ICB,2368,0.92,40.1610810810811,40.16108108108108,40,-2.1316282072803006e-14
2026-04,Sub-ICB,2369,0.5,14.5211038961039,14.521103896103895,14,-5.329070518200751e-15
2026-04,Sub-ICB,2369,0.92,43.1174603174603,43.11746031746033,43,2.842170943040401e-14
2026-04,Sub-ICB,2370,0.5,11.4028340080972,11.402834008097166,11,-3.375077994860476e-14
2026-04,Sub-ICB,2370,0.92,38.28,38.28000000000001,38,7.105427357601002e-15
2026-04,Sub-ICB,2371,0.5,10.6812080536913,10.681208053691275,10,-2.4868995751603507e-14
2026-04,Sub-ICB,2371,0.92,37.7137777777778,37.71377777777778,37,-2.1316282072803006e-14
2026-04,Sub-ICB,2372,0.5,14.7062937062937,14.706293706293707,14,7.105427357601002e-15
2026-04,Sub-ICB,2372,0.92,41.9393103448276,41.9393103448276,41,0.0
2026-04,Sub-ICB,2373,0.5,10.25,10.25,10,0.0
2026-04,Sub-ICB,2373,0.92,28.2,28.200000000000003,28,3.552713678800501e-15
2026-04,Sub-ICB,2374,0.5,18.5384615384615,18.53846153846154,18,3.907985046680551e-14
2026-04,Sub-ICB,2374,0.92,43.7253333333333,43.72533333333334,43,3.552713678800501e-14
2026-04,Sub-ICB,2375,0.5,7.75,7.75,7,0.0
2026-04,Sub-ICB,2375,0.92,27.48,27.480000000000004,27,3.552713678800501e-15
2026-04,Sub-ICB,2376,0.5,7.84615384615385,7.846153846153846,7,-4.440892098500626e-15
2026-04,Sub-ICB,2376,0.92,21.04,21.04,21,0.0
2026-04,Sub-ICB,2377,0.5,10.6014234875445,10.601423487544483,10,-1.5987211554602254e-14
2026-04,Sub-ICB,2377,0.92,30.4179310344828,30.41793103448277,30,-2.842170943040401e-14
2026-04,Sub-ICB,2378,0.5,12.0906432748538,12.090643274853802,12,1.7763568394002505e-15
2026-04,Sub-ICB,2378,0.92,36.9736,36.973600000000005,36,7.105427357601002e-15
2026-04,Sub-ICB,2379,0.5,7.0632183908046,7.063218390804598,7,-2.6645352591003757e-15
2026-04,Sub-ICB,2379,0.92,34.4066666666667,34.40666666666667,34,-2.842170943040401e-14
2026-04,Sub-ICB,2380,0.5,6.15740740740741,6.157407407407407,6,-2.6645352591003757e-15
2026-04,Sub-ICB,2380,0.92,15.0708571428571,15.070857142857143,15,4.263256414560601e-14
2026-04,Sub-ICB,2381,0.5,11.0833333333333,11.083333333333334,11,3.375077994860476e-14
2026-04,Sub-ICB,2381,0.92,27.74,27.74000000000001,27,1.0658141036401503e-14
2026-04,Sub-ICB,2382,0.5,7.19230769230769,7.1923076923076925,7,2.6645352591003757e-15
2026-04,Sub-ICB,2382,0.92,23.1133333333333,23.113333333333333,23,3.197442310920451e-14
2026-04,Sub-ICB,2383,0.5,6.85,6.85,6,0.0
2026-04,Sub-ICB,2383,0.92,32.04,32.04000000000002,32,2.1316282072803006e-14
2026-04,Sub-ICB,2384,0.5,15.017578125,15.017578125,15,0.0
2026-04,Sub-ICB,2384,0.92,40.6065934065934,40.60659340659341,40,1.4210854715202004e-14
2026-04,Sub-ICB,2385,0.5,9.54956268221574,9.549562682215743,9,3.552713678800501e-15
2026-04,Sub-ICB,2385,0.92,30.568,30.567999999999998,30,-3.552713678800501e-15
2026-04,Sub-ICB,2387,0.5,14.5144927536232,14.514492753623188,14,-1.2434497875801753e-14
2026-04,Sub-ICB,2387,0.92,41.81,41.81000000000001,41,7.105427357601002e-15
2026-04,Sub-ICB,2388,0.5,9.82367149758454,9.823671497584542,9,1.7763568394002505e-15
2026-04,Sub-ICB,2388,0.92,30.22,30.22000000000001,30,1.0658141036401503e-14
2026-04,Sub-ICB,2389,0.5,8.29459459459459,8.294594594594594,8,3.552713678800501e-15
2026-04,Sub-ICB,2389,0.92,22.6809523809524,22.68095238095239,22,-1.0658141036401503e-14
2026-04,Sub-ICB,2390,0.5,11.6226635514019,11.62266355140187,11,-3.019806626980426e-14
2026-04,Sub-ICB,2390,0.92,37.3933123028391,37.39331230283912,37,2.1316282072803006e-14
2026-04,Sub-ICB,2391,0.5,15.29296875,15.29296875,15,0.0
2026-04,Sub-ICB,2391,0.92,42.4937313432836,42.49373134328358,42,-2.1316282072803006e-14
2026-04,Sub-ICB,2392,0.5,10.768156424581,10.768156424581006,10,5.329070518200751e-15
2026-04,Sub-ICB,2392,0.92,34.8072727272727,34.80727272727274,34,4.263256414560601e-14
2026-04,Sub-ICB,2393,0.5,13.9543080939948,13.954308093994777,13,-2.3092638912203256e-14
2026-04,Sub-ICB,2393,0.92,41.1083544303798,41.10835443037976,41,-3.552713678800501e-14
2026-04,Sub-ICB,2394,0.5,12.6162790697674,12.616279069767442,12,4.263256414560601e-14
2026-04,Sub-ICB,2394,0.92,36.3345882352941,36.33458823529412,36,2.1316282072803006e-14
2026-04,Sub-ICB,2395,0.5,9.94360902255639,9.943609022556391,9,1.7763568394002505e-15
2026-04,Sub-ICB,2395,0.92,37.29,37.29000000000001,37,1.4210854715202004e-14
2026-04,Sub-ICB,2396,0.5,18.3461538461538,18.346153846153847,18,4.618527782440651e-14
2026-04,Sub-ICB,2396,0.92,43.664,43.664,43,0.0
2026-04,Sub-ICB,2397,0.5,11.0,11.0,10,0.0
2026-04,Sub-ICB,2397,0.92,30.9771428571429,30.97714285714286,30,-4.263256414560601e-14
2026-04,Sub-ICB,2398,0.5,11.4324324324324,11.432432432432432,11,3.197442310920451e-14
2026-04,Sub-ICB,2398,0.92,43.6553846153846,43.65538461538461,43,1.4210854715202004e-14
2026-04,Sub-ICB,2399,0.5,8.31818181818182,8.318181818181818,8,-1.7763568394002505e-15
2026-04,Sub-ICB,2399,0.92,31.02,31.020000000000003,31,3.552713678800501e-15
2026-04,Sub-ICB,2400,0.5,7.63333333333333,7.633333333333333,7,2.6645352591003757e-15
2026-04,Sub-ICB,2400,0.92,18.8333333333333,18.833333333333332,18,3.197442310920451e-14
2026-04,Sub-ICB,2401,0.5,15.2202797202797,15.22027972027972,15,1.9539925233402755e-14
2026-04,Sub-ICB,2401,0.92,44.0878431372549,44.087843137254914,44,1.4210854715202004e-14
2026-04,Sub-ICB,2402,0.5,11.5833333333333,11.583333333333334,11,3.375077994860476e-14
2026-04,Sub-ICB,2402,0.92,35.9718518518518,35.971851851851845,35,4.263256414560601e-14
2026-04,Sub-ICB,2403,0.5,12.3630136986301,12.363013698630137,12,3.730349362740526e-14
2026-04,Sub-ICB,2403,0.92,39.2682352941177,39.26823529411765,39,-4.973799150320701e-14
2026-04,Sub-ICB,2404,0.5,10.5833333333333,10.583333333333334,10,3.375077994860476e-14
2026-04,Sub-ICB,2404,0.92,39.5155555555556,39.51555555555556,39,-4.263256414560601e-14
2026-04,Sub-ICB,2405,0.5,14.1176470588235,14.117647058823529,14,2.842170943040401e-14
2026-04,Sub-ICB,2405,0.92,36.3695238095238,36.36952380952381,36,1.4210854715202004e-14
2026-04,Sub-ICB,2406,0.5,12.8875,12.8875,12,0.0
2026-04,Sub-ICB,2406,0.92,38.7326315789474,38.73263157894737,38,-2.842170943040401e-14
2026-04,Sub-ICB,2407,0.5,8.92857142857143,8.928571428571429,8,-1.7763568394002505e-15
2026-04,Sub-ICB,2407,0.92,27.01,27.010000000000005,27,3.552713678800501e-15
2026-04,Sub-ICB,2408,0.5,14.2864768683274,14.286476868327401,14,1.7763568394002505e-15
2026-04,Sub-ICB,2408,0.92,44.8792307692308,44.87923076923077,44,-2.842170943040401e-14
2026-04,Sub-ICB,2409,0.5,9.77627118644068,9.776271186440677,9,-1.7763568394002505e-15
2026-04,Sub-ICB,2409,0.92,33.5932203389831,33.59322033898305,33,-4.973799150320701e-14
2026-04,Sub-ICB,2411,0.5,12.3064516129032,12.306451612903226,12,2.6645352591003757e-14
2026-04,Sub-ICB,2411,0.92,39.0888888888889,39.088888888888896,39,-7.105427357601002e-15
2026-04,Sub-ICB,2412,0.5,10.6762917933131,10.67629179331307,10,-3.019806626980426e-14
2026-04,Sub-ICB,2412,0.92,39.7233333333333,39.72333333333333,39,2.842170943040401e-14
2026-04,Sub-ICB,2413,0.5,5.58783783783784,5.587837837837838,5,-2.6645352591003757e-15
2026-04,Sub-ICB,2413,0.92,20.1107692307692,20.110769230769236,20,3.552713678800501e-14
2026-04,Sub-ICB,2414,0.5,12.0546092184369,12.054609218436873,12,-2.6645352591003757e-14
2026-04,Sub-ICB,2414,0.92,39.4491127098321,39.44911270983213,39,2.842170943040401e-14
2026-04,Sub-ICB,2416,0.5,16.0,16.0,15,0.0
2026-04,Sub-ICB,2416,0.92,31.8,31.800000000000004,31,3.552713678800501e-15
2026-04,Sub-ICB,2417,0.5,15.3333333333333,15.333333333333334,15,3.375077994860476e-14
2026-04,Sub-ICB,2417,0.92,60.24,60.24,60,0.0
2026-04,Sub-ICB,2419,0.5,8.1875,8.1875,8,0.0
2026-04,Sub-ICB,2419,0.92,36.4,36.400000000000006,36,7.105427357601002e-15
2026-04,Sub-ICB,2421,0.5,13.8676470588235,13.867647058823529,13,2.842170943040401e-14
2026-04,Sub-ICB,2421,0.92,39.6372413793104,39.63724137931035,39,-4.973799150320701e-14
2026-04,Sub-ICB,2429,0.5,13.6178861788618,13.617886178861788,13,-1.2434497875801753e-14
2026-04,Sub-ICB,2429,0.92,42.2307843137255,42.2307843137255,42,0.0
2026-04,Sub-ICB,2433,0.5,12.4554455445545,12.455445544554456,12,-4.440892098500626e-14
2026-04,Sub-ICB,2433,0.92,33.8121212121212,33.81212121212122,33,2.1316282072803006e-14
2026-04,Sub-ICB,2434,0.5,9.16666666666667,9.166666666666666,9,-3.552713678800501e-15
2026-04,Sub-ICB,2434,0.92,13.66,13.66,13,0.0
2026-04,Sub-ICB,2435,0.5,10.8218503937008,10.821850393700787,10,-1.2434497875801753e-14
2026-04,Sub-ICB,2435,0.92,36.0854237288136,36.08542372881357,36,-2.842170943040401e-14
2026-04,Sub-ICB,2436,0.5,19.5625,19.5625,19,0.0
2026-04,Sub-ICB,2436,0.92,47.86,47.860000000000014,47,1.4210854715202004e-14
2026-04,Sub-ICB,2437,0.5,10.2666666666667,10.266666666666667,10,-3.197442310920451e-14
2026-04,Sub-ICB,2437,0.92,27.7675,27.7675,27,0.0
2026-04,Sub-ICB,2438,0.5,12.6698292220114,12.669829222011385,12,-1.4210854715202004e-14
2026-04,Sub-ICB,2438,0.92,39.6176608187135,39.61766081871347,39,-3.552713678800501e-14
2026-04,Sub-ICB,2439,0.5,13.5,13.5,13,0.0
2026-04,Sub-ICB,2439,0.92,38.12,38.120000000000005,38,7.105427357601002e-15
2026-04,Sub-ICB,2440,0.5,15.8,15.8,15,0.0
2026-04,Sub-ICB,2440,0.92,38.4,38.400000000000006,38,7.105427357601002e-15
2026-04,Sub-ICB,2441,0.5,17.1,17.1,17,0.0
2026-04,Sub-ICB,2441,0.92,44.14,44.14,44,0.0
2026-04,Sub-ICB,2442,0.5,14.9285714285714,14.928571428571429,14,2.842170943040401e-14
2026-04,Sub-ICB,2442,0.92,36.744,36.744,36,0.0
2026-04,Sub-ICB,2443,0.5,8.16666666666667,8.166666666666666,8,-3.552713678800501e-15
2026-04,Sub-ICB,2443,0.92,27.16,27.159999999999997,27,-3.552713678800501e-15
2026-04,Sub-ICB,2444,0.5,10.5,10.5,10,0.0
2026-04,Sub-ICB,2444,0.92,32.0,32.0,31,0.0
2026-04,Sub-ICB,2446,0.5,24.375,24.375,24,0.0
2026-04,Sub-ICB,2446,0.92,45.08,45.080000000000005,45,7.105427357601002e-15
2026-04,Sub-ICB,2448,0.5,16.5,16.5,16,0.0
2026-04,Sub-ICB,2448,0.92,49.36,49.36,49,0.0
2026-04,Sub-ICB,2449,0.5,14.3571428571429,14.357142857142858,14,-4.263256414560601e-14
2026-04,Sub-ICB,2449,0.92,42.96,42.96000000000001,42,7.105427357601002e-15
2026-04,Sub-ICB,2450,0.5,12.5,12.5,12,0.0
2026-04,Sub-ICB,2450,0.92,38.6,38.60000000000001,38,7.105427357601002e-15
2026-04,Sub-ICB,2451,0.5,23.5,23.5,23,0.0
2026-04,Sub-ICB,2451,0.92,47.6,47.6,47,0.0
2026-04,Sub-ICB,2453,0.5,18.5,18.5,18,0.0
2026-04,Sub-ICB,2453,0.92,39.68,39.68,39,0.0
2026-04,Sub-ICB,2457,0.5,11.3571428571429,11.357142857142858,11,-4.263256414560601e-14
2026-04,Sub-ICB,2457,0.92,34.56,34.56,34,0.0
2026-04,Sub-ICB,2460,0.5,13.5833333333333,13.583333333333334,13,3.375077994860476e-14
2026-04,Sub-ICB,2460,0.92,41.7,41.7,41,0.0
2026-04,Sub-ICB,2462,0.5,14.6949152542373,14.694915254237289,14,-1.0658141036401503e-14
2026-04,Sub-ICB,2462,0.92,41.44,41.44000000000001,41,1.4210854715202004e-14
2026-04,Sub-ICB,2463,0.5,14.6428571428571,14.642857142857142,14,4.263256414560601e-14
2026-04,Sub-ICB,2463,0.92,43.914,43.91400000000001,43,7.105427357601002e-15
2026-04,Sub-ICB,2464,0.5,14.29,14.29,14,0.0
2026-04,Sub-ICB,2464,0.92,37.9808695652174,37.98086956521739,37,-7.105427357601002e-15
2026-04,Sub-ICB,2465,0.5,16.6397849462366,16.63978494623656,16,-3.907985046680551e-14
2026-04,Sub-ICB,2465,0.92,42.9826666666667,42.98266666666667,42,-3.552713678800501e-14
2026-04,Sub-ICB,2466,0.5,14.2962962962963,14.296296296296296,14,-3.552713678800501e-15
2026-04,Sub-ICB,2466,0.92,43.030303030303,43.03030303030303,43,2.842170943040401e-14
2026-04,Sub-ICB,2467,0.5,8.21,8.21,8,0.0
2026-04,Sub-ICB,2467,0.92,31.6903225806452,31.690322580645166,31,-3.552713678800501e-14
2026-04,Sub-ICB,2468,0.5,17.5833333333333,17.583333333333332,17,3.197442310920451e-14
2026-04,Sub-ICB,2468,0.92,43.6376470588235,43.63764705882354,43,4.263256414560601e-14
2026-04,Sub-ICB,2470,0.5,18.7941176470588,18.794117647058822,18,2.1316282072803006e-14
2026-04,Sub-ICB,2470,0.92,43.7230769230769,43.72307692307693,43,2.842170943040401e-14
2026-04,Sub-ICB,2471,0.5,12.8333333333333,12.833333333333334,12,3.375077994860476e-14
2026-04,Sub-ICB,2471,0.92,39.1333333333333,39.13333333333333,39,3.552713678800501e-14
2026-04,Sub-ICB,2472,0.5,2.375,2.375,2,0.0
2026-04,Sub-ICB,2472,0.92,24.52,24.52,24,0.0
2026-04,Sub-ICB,2473,0.5,12.9807692307692,12.98076923076923,12,3.019806626980426e-14
2026-04,Sub-ICB,2473,0.92,36.486511627907,36.48651162790698,36,-2.1316282072803006e-14
2026-04,Sub-ICB,2474,0.5,9.35114503816794,9.351145038167939,9,-1.7763568394002505e-15
2026-04,Sub-ICB,2474,0.92,33.1911111111111,33.19111111111112,33,2.1316282072803006e-14
2026-04,Sub-ICB,2475,0.5,11.3354430379747,11.335443037974684,11,-1.5987211554602254e-14
2026-04,Sub-ICB,2475,0.92,39.2857142857143,39.285714285714285,39,-1.4210854715202004e-14
2026-04,Sub-ICB,2476,0.5,8.40196078431373,8.401960784313726,8,-3.552713678800501e-15
2026-04,Sub-ICB,2476,0.92,19.384347826087,19.38434782608696,19,-4.263256414560601e-14
2026-04,Sub-ICB,2477,0.5,9.8974358974359,9.897435897435898,9,-1.7763568394002505e-15
2026-04,Sub-ICB,2477,0.92,25.64,25.640000000000004,25,3.552713678800501e-15
2026-04,Sub-ICB,2478,0.5,9.55,9.55,9,0.0
2026-04,Sub-ICB,2478,0.92,23.3111111111111,23.311111111111114,23,1.4210854715202004e-14
2026-04,Sub-ICB,2479,0.5,12.4545454545455,12.454545454545455,12,-4.440892098500626e-14
2026-04,Sub-ICB,2479,0.92,30.96,30.96,30,0.0
2026-04,Sub-ICB,2480,0.5,13.2568181818182,13.256818181818183,13,-1.7763568394002505e-14
2026-04,Sub-ICB,2480,0.92,42.6408333333333,42.64083333333334,42,4.263256414560601e-14
2026-04,Sub-ICB,2481,0.5,9.18085106382979,9.180851063829786,9,-3.552713678800501e-15
2026-04,Sub-ICB,2481,0.92,36.1933333333333,36.19333333333335,36,4.973799150320701e-14
2026-04,Sub-ICB,2483,0.5,14.73,14.73,14,0.0
2026-04,Sub-ICB,2483,0.92,37.565,37.565000000000005,37,7.105427357601002e-15
2026-04,Sub-ICB,2484,0.5,15.577519379845,15.577519379844961,15,-3.907985046680551e-14
2026-04,Sub-ICB,2484,0.92,44.0609090909091,44.0609090909091,44,0.0
2026-04,Sub-ICB,2485,0.5,12.8979591836735,12.89795918367347,12,-3.019806626980426e-14
2026-04,Sub-ICB,2485,0.92,37.9324444444444,37.93244444444444,37,4.263256414560601e-14
2026-04,Sub-ICB,2486,0.5,12.8827372764787,12.882737276478679,12,-2.1316282072803006e-14
2026-04,Sub-ICB,2486,0.92,39.7005660377359,39.700566037735854,39,-4.973799150320701e-14
2026-04,Sub-ICB,2487,0.5,8.66666666666667,8.666666666666666,8,-3.552713678800501e-15
2026-04,Sub-ICB,2487,0.92,19.104,19.104000000000006,19,7.105427357601002e-15
2026-04,Sub-ICB,2488,0.5,9.39047619047619,9.39047619047619,9,0.0
2026-04,Sub-ICB,2488,0.92,24.4542857142857,24.454285714285724,24,2.4868995751603507e-14
2026-04,Sub-ICB,2489,0.5,13.1307339449541,13.130733944954128,13,2.842170943040401e-14
2026-04,Sub-ICB,2489,0.92,36.6784,36.6784,36,0.0
2026-04,Sub-ICB,2490,0.5,8.50862068965517,8.508620689655173,8,1.7763568394002505e-15
2026-04,Sub-ICB,2490,0.92,29.1488888888889,29.14888888888889,29,-1.0658141036401503e-14
2026-04,Sub-ICB,2491,0.5,7.34418604651163,7.344186046511628,7,-1.7763568394002505e-15
2026-04,Sub-ICB,2491,0.92,25.5422222222222,25.542222222222236,25,3.552713678800501e-14
2026-04,Sub-ICB,2492,0.5,15.225,15.225,15,0.0
2026-04,Sub-ICB,2492,0.92,41.1552,41.15520000000001,41,7.105427357601002e-15
2026-04,Sub-ICB,2493,0.5,12.875,12.875,12,0.0
2026-04,Sub-ICB,2493,0.92,34.16,34.16,34,0.0
2026-04,Sub-ICB,2494,0.5,10.3680555555556,10.368055555555555,10,-4.440892098500626e-14
2026-04,Sub-ICB,2494,0.92,31.1133333333333,31.113333333333344,31,4.263256414560601e-14
2026-04,Sub-ICB,2496,0.5,6.46031746031746,6.4603174603174605,6,8.881784197001252e-16
2026-04,Sub-ICB,2496,0.92,15.4275862068966,15.427586206896555,15,-4.440892098500626e-14
2026-04,Sub-ICB,2497,0.5,7.53225806451613,7.532258064516129,7,-8.881784197001252e-16
2026-04,Sub-ICB,2497,0.92,16.3107692307692,16.310769230769232,16,3.197442310920451e-14
2026-04,Sub-ICB,2498,0.5,7.66463414634146,7.664634146341464,7,3.552713678800501e-15
2026-04,Sub-ICB,2498,0.92,17.5766666666667,17.57666666666667,17,-2.842170943040401e-14
2026-04,Sub-ICB,2499,0.5,10.9067796610169,10.90677966101695,10,4.973799150320701e-14
2026-04,Sub-ICB,2499,0.92,32.9365517241379,32.936551724137935,32,3.552713678800501e-14
2026-04,Sub-ICB,2500,0.5,8.13223140495868,8.132231404958677,8,-3.552713678800501e-15
2026-04,Sub-ICB,2500,0.92,16.2035714285714,16.20357142857143,16,2.842170943040401e-14
2026-04,Sub-ICB,2501,0.5,7.96666666666667,7.966666666666667,7,-3.552713678800501e-15
2026-04,Sub-ICB,2501,0.92,24.1,24.100000000000005,24,3.552713678800501e-15
2026-04,Sub-ICB,2502,0.5,9.78571428571429,9.785714285714286,9,-3.552713678800501e-15
2026-04,Sub-ICB,2502,0.92,21.6333333333333,21.633333333333344,21,4.263256414560601e-14
2026-04,Sub-ICB,2503,0.5,6.47222222222222,6.472222222222222,6,2.6645352591003757e-15
2026-04,Sub-ICB,2503,0.92,15.244,15.244,15,0.0
2026-04,Sub-ICB,2504,0.5,9.89047619047619,9.89047619047619,9,0.0
2026-04,Sub-ICB,2504,0.92,28.2503703703704,28.25037037037038,28,-2.1316282072803006e-14
2026-04,Sub-ICB,2505,0.5,9.20408163265306,9.204081632653061,9,1.7763568394002505e-15
2026-04,Sub-ICB,2505,0.92,29.8861538461538,29.886153846153846,29,4.618527782440651e-14
2026-04,Sub-ICB,2507,0.5,7.90566037735849,7.90566037735849,7,0.0
2026-04,Sub-ICB,2507,0.92,26.22,26.220000000000006,26,7.105427357601002e-15
2026-04,Sub-ICB,2508,0.5,10.90625,10.90625,10,0.0
2026-04,Sub-ICB,2508,0.92,36.9,36.900000000000006,36,7.105427357601002e-15
2026-04,Sub-ICB,2509,0.5,6.32098765432099,6.320987654320987,6,-2.6645352591003757e-15
2026-04,Sub-ICB,2509,0.92,22.1133333333333,22.113333333333333,22,3.197442310920451e-14
2026-04,Sub-ICB,2510,0.5,9.20496083550914,9.204960835509139,9,-1.7763568394002505e-15
2026-04,Sub-ICB,2510,0.92,28.9415873015873,28.941587301587298,28,-3.552713678800501e-15
2026-04,Sub-ICB,2511,0.5,7.01428571428571,7.014285714285714,7,4.440892098500626e-15
2026-04,Sub-ICB,2511,0.92,24.1666666666667,24.166666666666668,24,-3.197442310920451e-14
2026-04,Sub-ICB,2512,0.5,11.027027027027,11.027027027027026,11,2.6645352591003757e-14
2026-04,Sub-ICB,2512,0.92,32.964,32.96400000000001,32,1.4210854715202004e-14
2026-04,Sub-ICB,2513,0.5,14.494623655914,14.494623655913978,14,-2.1316282072803006e-14
2026-04,Sub-ICB,2513,0.92,39.9688888888889,39.9688888888889,39,0.0
2026-04,Sub-ICB,2514,0.5,7.11940298507463,7.119402985074627,7,-2.6645352591003757e-15
2026-04,Sub-ICB,2514,0.92,24.2488888888889,24.24888888888889,24,-1.0658141036401503e-14
2026-04,Sub-ICB,2515,0.5,8.1436170212766,8.143617021276595,8,-5.329070518200751e-15
2026-04,Sub-ICB,2515,0.92,25.2442105263158,25.244210526315793,25,-7.105427357601002e-15
