period,part,kind,code,name,release,lower_week,upper_week,open_band,count,share,group
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,55,56,False,15468,0.00214844552993,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,56,57,False,13839,0.00192218371404,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,57,58,False,12277,0.00170522793968,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,58,59,False,11058,0.00153591354215,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,59,60,False,9670,0.00134312569656,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,60,61,False,7681,0.00106686126942,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,61,62,False,6147,0.000853794587051,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,62,63,False,5442,0.000755872806691,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,63,64,False,4530,0.000629199524864,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,64,65,False,3528,0.000490025590225,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,65,66,False,970,0.000134729258083,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,66,67,False,790,0.00010972795246,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,67,68,False,680,9.44493768008e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,68,69,False,685,9.51438575126e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,69,70,False,473,6.56978753335e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,70,71,False,335,4.65302076886e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,71,72,False,394,5.47250800875e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,72,73,False,303,4.20855311333e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,73,74,False,315,4.37522848415e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,74,75,False,247,3.43073471615e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,76,False,209,2.9029293752e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,76,77,False,185,2.56957863355e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,77,78,False,206,2.86126053249e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,78,79,False,168,2.33345519155e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,79,80,False,133,1.84731869331e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,80,81,False,130,1.8056498506e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,81,82,False,106,1.47229910895e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,82,83,False,88,1.22228605272e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,83,84,False,69,9.58383382243e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,84,85,False,72,1.00005222495e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,85,86,False,78,1.08338991036e-05,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,86,87,False,37,5.1391572671e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,87,88,False,53,7.36149554477e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,88,89,False,37,5.1391572671e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,89,90,False,37,5.1391572671e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,90,91,False,30,4.16688427062e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,91,92,False,20,2.77792284708e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,93,False,37,5.1391572671e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,93,94,False,56,7.77818397183e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,94,95,False,19,2.63902670473e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,96,False,20,2.77792284708e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,96,97,False,13,1.8056498506e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,97,98,False,20,2.77792284708e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,98,99,False,23,3.19461127414e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,99,100,False,11,1.5278575659e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,100,101,False,13,1.8056498506e-06,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,101,102,False,6,8.33376854125e-07,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,102,103,False,7,9.72272996479e-07,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,103,104,False,6,8.33376854125e-07,over52
2025-12,Part_2,monthly,C_999,"England, all specialties",revised-or-established,104,,True,223,3.0973839745e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,0,1,False,381377,0.0532950305186,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,1,2,False,375886,0.0525276978987,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,2,3,False,347536,0.0485659641938,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,3,4,False,308884,0.0431645909604,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,4,5,False,168271,0.0235148110148,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,5,6,False,158188,0.0221057753553,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,6,7,False,273411,0.0382074629281,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,7,8,False,262704,0.036711227204,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,8,9,False,253789,0.0354654121782,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,9,10,False,243731,0.034059870111,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,10,11,False,235777,0.0329483487745,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,11,12,False,230002,0.0321413289458,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,12,13,False,217663,0.0304170315142,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,13,14,False,194490,0.0271787509094,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,14,15,False,196973,0.0275257344998,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,15,16,False,192356,0.0268805378679,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,16,17,False,182019,0.0254360073103,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,17,18,False,172901,0.0241618243148,within18
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,18,19,False,153004,0.0213813440493,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,19,20,False,146120,0.0204193484646,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,20,21,False,140723,0.0196651517519,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,21,22,False,133015,0.0185880073639,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,22,23,False,96260,0.0134517279168,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,23,24,False,115616,0.0161566068443,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,24,25,False,114630,0.0160188195627,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,25,26,False,110479,0.0154387434918,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,26,27,False,104620,0.0146199851928,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,27,28,False,104501,0.0146033556933,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,28,29,False,100728,0.0140761027384,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,29,30,False,98217,0.0137252063246,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,30,31,False,94455,0.0131994905504,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,31,32,False,89654,0.0125285810789,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,32,33,False,87486,0.0122256167518,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,33,34,False,84151,0.0117595715347,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,34,35,False,80110,0.01119486727,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,35,36,False,58946,0.0082373317451,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,36,37,False,74931,0.0104711346825,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,37,38,False,69464,0.0097071559112,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,38,39,False,53568,0.00748579016255,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,39,40,False,61427,0.00858403584817,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,40,41,False,44375,0.00620112639007,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,41,42,False,44067,0.00615808533253,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,42,43,False,51965,0.00726178102219,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,43,44,False,47722,0.00666884853153,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,44,45,False,42728,0.0059709685272,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,45,46,False,41003,0.00572991065627,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,46,47,False,37906,0.00529712443813,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,47,48,False,35712,0.00499052677503,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,48,49,False,30946,0.00432450833278,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,49,50,False,26838,0.00375044124071,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,50,51,False,26840,0.0037507207281,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,51,52,False,23933,0.00334448581168,middle
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,52,53,False,20380,0.0028479764694,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,53,54,False,18364,0.00256625318371,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,54,55,False,15932,0.00222639652161,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,55,56,False,13394,0.00187172702802,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,56,57,False,7772,0.00108608798431,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,57,58,False,5092,0.00071157488627,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,58,59,False,10002,0.00139771642036,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,59,60,False,8781,0.00122708937084,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,60,61,False,7812,0.00109167773204,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,61,62,False,6160,0.000860821150711,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,62,63,False,5083,0.00071031719303,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,63,64,False,4283,0.000598522238392,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,64,65,False,3388,0.000473451632891,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,65,66,False,963,0.000134573176645,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,66,67,False,917,0.000128144966754,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,67,68,False,776,0.000108441105999,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,68,69,False,643,8.98551947901e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,69,70,False,498,6.9592359262e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,70,71,False,379,5.29628597597e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,71,72,False,303,4.23423390691e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,72,73,False,305,4.26218264557e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,73,74,False,291,4.06654147495e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,74,75,False,167,2.33371967806e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,75,76,False,208,2.90666882058e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,76,77,False,189,2.64115580332e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,77,78,False,164,2.29179657007e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,78,79,False,140,1.95641170616e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,79,80,False,147,2.05423229147e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,80,81,False,115,1.60705247292e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,81,82,False,136,1.90051422884e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,82,83,False,109,1.52320625694e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,83,84,False,94,1.31359071699e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,84,85,False,117,1.63500121158e-05,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,85,86,False,70,9.78205853081e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,86,87,False,55,7.68590313135e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,87,88,False,37,5.170516652e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,88,89,False,62,8.66410898443e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,89,90,False,47,6.56795358497e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,90,91,False,28,3.91282341232e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,91,92,False,30,4.19231079892e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,92,93,False,29,4.05256710562e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,93,94,False,28,3.91282341232e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,94,95,False,21,2.93461755924e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,95,96,False,17,2.37564278605e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,96,97,False,22,3.07436125254e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,97,98,False,41,5.72949142519e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,98,99,False,14,1.95641170616e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,99,100,False,11,1.53718062627e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,100,101,False,13,1.81666801286e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,101,102,False,7,9.78205853081e-07,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,102,103,False,12,1.67692431957e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,103,104,False,12,1.67692431957e-06,over52
2026-01,Part_2,monthly,C_999,"England, all specialties",first-release,104,,True,200,2.79487386594e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,0,1,False,379125,0.0532108847891,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,1,2,False,357047,0.0501121972471,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,2,3,False,361393,0.0507221662686,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,3,4,False,344183,0.0483067113996,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,4,5,False,318105,0.0446466165667,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,5,6,False,302999,0.0425264619327,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,6,7,False,281632,0.0395275645366,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,7,8,False,253353,0.0355585553418,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,8,9,False,137936,0.0193595690189,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,9,10,False,130872,0.0183681237431,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,10,11,False,227738,0.0319634434028,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,11,12,False,220306,0.0309203486564,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,12,13,False,213627,0.0299829388324,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,13,14,False,204455,0.0286956319144,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,14,15,False,197109,0.0276646074247,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,15,16,False,191011,0.0268087420098,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,16,17,False,178021,0.0249855718326,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,17,18,False,157349,0.0220842189533,within18
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,18,19,False,152550,0.0214106705561,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,19,20,False,147881,0.0207553678958,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,20,21,False,140420,0.0197082029465,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,21,22,False,134956,0.0189413205871,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,22,23,False,124428,0.0174636965975,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,23,24,False,119335,0.0167488847644,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,24,25,False,115505,0.0162113372834,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,25,26,False,109022,0.0153014364167,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,26,27,False,78116,0.0109637229837,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,27,28,False,94207,0.0132221241631,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,28,29,False,93089,0.0130652108253,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,29,30,False,90141,0.0126514536519,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,30,31,False,86375,0.0121228886875,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,31,32,False,85570,0.0120099054702,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,32,33,False,81947,0.0115014108165,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,33,34,False,79436,0.0111489873897,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,34,35,False,76074,0.0106771245617,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,35,36,False,71398,0.0100208394386,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,36,37,False,69228,0.00971627598333,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,37,38,False,66010,0.00926462381782,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,38,39,False,62563,0.0087808310849,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,39,40,False,45055,0.0063235513727,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,40,41,False,57270,0.00803794888723,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,41,42,False,52168,0.00732187388771,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,42,43,False,40103,0.00562852914658,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,43,44,False,45160,0.00633828831408,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,44,45,False,32100,0.00450529350935,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,45,46,False,30977,0.00434767841243,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,46,47,False,36349,0.00510164840409,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,47,48,False,32213,0.00452115326531,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,48,49,False,27289,0.00383006089023,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,49,50,False,25910,0.0036365157267,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,50,51,False,23467,0.00329363622379,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,51,52,False,21508,0.00301868700308,middle
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,52,53,False,17417,0.00244450769633,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,53,54,False,14826,0.00208085612366,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,54,55,False,14751,0.00207032973696,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,55,56,False,13161,0.00184717033883,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,56,57,False,11219,0.00157460709911,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,57,58,False,10155,0.00142527275973,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,58,59,False,8595,0.00120632391629,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,59,60,False,7099,0.000996357589497,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,60,61,False,3682,0.000516775411259,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,61,62,False,2598,0.000364634035429,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,62,63,False,4155,0.000583161823406,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,63,64,False,3545,0.000497547211546,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,64,65,False,2942,0.000412915062445,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,65,66,False,841,0.000118035882908,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,66,67,False,829,0.000116351661036,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,67,68,False,790,0.00011087793995,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,68,69,False,625,8.77198892007e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,69,70,False,370,5.19301744068e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,70,71,False,371,5.20705262295e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,71,72,False,301,4.2245898639e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,72,73,False,283,3.97195658301e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,73,74,False,252,3.53686593257e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,74,75,False,194,2.72282536079e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,75,76,False,166,2.32984025717e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,76,77,False,162,2.27369952808e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,77,78,False,167,2.34387543944e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,78,79,False,78,1.09474421722e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,79,80,False,103,1.44562377403e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,80,81,False,91,1.27720158676e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,81,82,False,99,1.38948304494e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,82,83,False,83,1.16492012858e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,83,84,False,91,1.27720158676e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,84,85,False,68,9.54392394503e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,85,86,False,76,1.06667385268e-05,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,86,87,False,55,7.71935024966e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,87,88,False,45,6.31583202245e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,88,89,False,61,8.56146118598e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,89,90,False,45,6.31583202245e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,90,91,False,37,5.19301744068e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,91,92,False,22,3.08774009986e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,92,93,False,40,5.61407290884e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,93,94,False,33,4.63161014979e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,94,95,False,19,2.6666846317e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,95,96,False,22,3.08774009986e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,96,97,False,17,2.38598098626e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,97,98,False,15,2.10527734082e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,98,99,False,13,1.82457369537e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,99,100,False,14,1.96492551809e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,100,101,False,16,2.24562916354e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,101,102,False,28,3.92985103619e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,102,103,False,9,1.26316640449e-06,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,103,104,False,6,8.42110936326e-07,over52
2026-02,Part_2,monthly,C_999,"England, all specialties",first-release,104,,True,189,2.65264944943e-05,over52
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,0,1,False,439248,0.0626170109489,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,1,2,False,368423,0.0525205510892,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,2,3,False,360301,0.0513627191516,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,3,4,False,344384,0.0490936707706,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,4,5,False,320167,0.045641415657,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,5,6,False,288379,0.0411098764262,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,6,7,False,288320,0.0411014656795,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,7,8,False,278621,0.0397188244627,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,8,9,False,263592,0.0375763649466,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,9,10,False,250316,0.0356838043945,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,10,11,False,234222,0.0333895237735,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,11,12,False,217066,0.0309438497128,within18
2026-03,Part_2,monthly,C_999,"England, all specialties",revised-or-established,12,13,False,129760,0.0184979404362,within18
