specialty_code,specialty,provider_code,from_period,to_period,from_total,to_total,relative_change,material_event,opposite_siblings,sibling_details,opposite_material_sibling
C_130,Ophthalmology,NVC12,2025-04,2025-05,1.0,2.0,1.0,False,C_100|C_101|C_110|C_120|C_320,C_100 992->970 (-2.2%); C_101 249->229 (-8.0%); C_110 2893->2867 (-0.9%); C_120 2->0 (-100.0%); C_320 8->6 (-25.0%),False
C_130,Ophthalmology,NVC12,2025-05,2025-06,2.0,6.0,2.0,False,C_301|C_502,C_301 29->27 (-6.9%); C_502 3->1 (-66.7%),False
C_130,Ophthalmology,NVC12,2026-03,2026-04,2.0,0.0,-1.0,False,C_301|C_320,C_301 29->35 (+20.7%); C_320 2->3 (+50.0%),False
C_130,Ophthalmology,NVC13,2025-02,2025-03,10.0,19.0,0.9,False,C_110|C_120|C_301,C_110 325->288 (-11.4%); C_120 44->42 (-4.5%); C_301 13->8 (-38.5%),False
C_130,Ophthalmology,NVC17,2026-01,2026-02,0.0,1.0,inf,False,C_100|C_101|C_301,C_100 136->130 (-4.4%); C_101 2->1 (-50.0%); C_301 121->109 (-9.9%),False
C_130,Ophthalmology,NVC17,2026-04,2026-05,1.0,0.0,-1.0,False,C_100|C_301|C_502,C_100 131->132 (+0.8%); C_301 108->120 (+11.1%); C_502 275->288 (+4.7%),False
C_130,Ophthalmology,NVC21,2024-05,2024-06,1.0,0.0,-1.0,False,C_100|C_101|C_110|C_502,C_100 247->251 (+1.6%); C_101 174->203 (+16.7%); C_110 403->428 (+6.2%); C_502 74->91 (+23.0%),False
C_130,Ophthalmology,NVC21,2024-09,2024-10,0.0,1.0,inf,False,C_100|C_101|C_301|X02,C_100 220->197 (-10.5%); C_101 182->156 (-14.3%); C_301 12->7 (-41.7%); X02 16->15 (-6.2%),False
C_130,Ophthalmology,NVC21,2024-12,2025-01,1.0,2.0,1.0,False,C_100|C_101,C_100 163->142 (-12.9%); C_101 114->113 (-0.9%),False
C_130,Ophthalmology,NVC21,2025-04,2025-05,1.0,0.0,-1.0,False,C_160|C_301,C_160 0->1 (+inf%); C_301 3->5 (+66.7%),False
C_130,Ophthalmology,NVC21,2025-06,2025-07,0.0,3.0,inf,False,C_100|C_101|C_160|C_301|C_502|X06,C_100 74->69 (-6.8%); C_101 41->39 (-4.9%); C_160 1->0 (-100.0%); C_301 8->7 (-12.5%); C_502 98->88 (-10.2%); X06 3->2 (-33.3%),False
C_130,Ophthalmology,NVC21,2025-07,2025-08,3.0,13.0,3.3333333333333335,False,C_100|C_101|C_110|C_502,C_100 69->49 (-29.0%); C_101 39->30 (-23.1%); C_110 629->589 (-6.4%); C_502 88->82 (-6.8%),False
C_130,Ophthalmology,NVC21,2026-04,2026-05,1.0,0.0,-1.0,False,C_100|C_101|C_110|C_502|X02,C_100 20->23 (+15.0%); C_101 15->21 (+40.0%); C_110 393->449 (+14.2%); C_502 44->56 (+27.3%); X02 18->20 (+11.1%),False
C_130,Ophthalmology,NVC23,2024-06,2024-07,7.0,14.0,1.0,False,C_100|C_101|C_110|C_160|C_400|C_502,C_100 435->420 (-3.4%); C_101 450->448 (-0.4%); C_110 3517->3417 (-2.8%); C_160 37->34 (-8.1%); C_400 42->30 (-28.6%); C_502 741->712 (-3.9%),False
C_130,Ophthalmology,NVC23,2024-10,2024-11,7.0,2.0,-0.7142857142857143,False,C_120|C_301|C_330|X06,C_120 10->11 (+10.0%); C_301 48->67 (+39.6%); C_330 12->17 (+41.7%); X06 0->1 (+inf%),False
C_130,Ophthalmology,NVC23,2024-12,2025-01,1.0,3.0,2.0,False,C_101|C_110|C_120|C_160|C_502|X06,C_101 454->449 (-1.1%); C_110 3317->3289 (-0.8%); C_120 8->5 (-37.5%); C_160 22->18 (-18.2%); C_502 695->675 (-2.9%); X06 1->0 (-100.0%),False
C_130,Ophthalmology,NVC23,2025-01,2025-02,3.0,1.0,-0.6666666666666666,False,C_110|C_301|C_330|C_502,C_110 3289->3410 (+3.7%); C_301 84->99 (+17.9%); C_330 31->34 (+9.7%); C_502 675->704 (+4.3%),False
C_130,Ophthalmology,NVC23,2025-02,2025-03,1.0,16.0,15.0,False,C_101|C_120|C_160|C_502|X02,C_101 443->397 (-10.4%); C_120 4->2 (-50.0%); C_160 12->7 (-41.7%); C_502 704->688 (-2.3%); X02 4->1 (-75.0%),False
C_130,Ophthalmology,NVC23,2025-03,2025-04,16.0,7.0,-0.5625,False,C_100|C_101|C_120|C_300|C_502,C_100 235->238 (+1.3%); C_101 397->408 (+2.8%); C_120 2->6 (+200.0%); C_300 0->1 (+inf%); C_502 688->727 (+5.7%),False
C_130,Ophthalmology,NVC23,2025-04,2025-05,7.0,0.0,-1.0,False,C_301|C_330,C_301 93->103 (+10.8%); C_330 32->34 (+6.2%),False
C_130,Ophthalmology,NVC23,2025-06,2025-07,0.0,5.0,inf,False,C_101|C_110|C_301|C_400,C_101 391->389 (-0.5%); C_110 3243->3219 (-0.7%); C_301 114->107 (-6.1%); C_400 1->0 (-100.0%),False
C_130,Ophthalmology,NVC23,2025-07,2025-08,5.0,0.0,-1.0,False,C_101|C_110|C_301|C_502,C_101 389->405 (+4.1%); C_110 3219->3268 (+1.5%); C_301 107->109 (+1.9%); C_502 710->712 (+0.3%),False
C_130,Ophthalmology,NVC23,2025-10,2025-11,0.0,1.0,inf,False,C_330|C_400|C_502|X02,C_330 21->20 (-4.8%); C_400 1->0 (-100.0%); C_502 773->748 (-3.2%); X02 4->3 (-25.0%),False
C_130,Ophthalmology,NVC23,2025-11,2025-12,1.0,0.0,-1.0,False,C_100|C_101|C_301|C_330|X02,C_100 327->341 (+4.3%); C_101 458->461 (+0.7%); C_301 132->140 (+6.1%); C_330 20->25 (+25.0%); X02 3->7 (+133.3%),False
C_130,Ophthalmology,NVC23,2026-02,2026-03,0.0,1.0,inf,False,C_110|C_502|X02,C_110 3546->3542 (-0.1%); C_502 566->451 (-20.3%); X02 7->6 (-14.3%),False
C_130,Ophthalmology,NVC23,2026-04,2026-05,1.0,2.0,1.0,False,C_100|C_101|C_110,C_100 386->357 (-7.5%); C_101 495->470 (-5.1%); C_110 3446->3339 (-3.1%),False
C_130,Ophthalmology,NVC25,2024-05,2024-06,3.0,1.0,-0.6666666666666666,False,C_110,C_110 1787->1990 (+11.4%),False
C_130,Ophthalmology,NVC25,2024-06,2024-07,1.0,3.0,2.0,False,,,False
C_130,Ophthalmology,NVC25,2024-09,2024-10,3.0,1.0,-0.6666666666666666,False,C_110|X06,C_110 2315->2446 (+5.7%); X06 1->2 (+100.0%),False
C_130,Ophthalmology,NVC25,2025-03,2025-04,1.0,3.0,2.0,False,C_110|X06,C_110 2445->2399 (-1.9%); X06 2->1 (-50.0%),False
C_130,Ophthalmology,NVC25,2025-04,2025-05,3.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,NVC25,2025-05,2025-06,0.0,1.0,inf,False,C_110,C_110 2318->2282 (-1.6%),False
C_130,Ophthalmology,NVC25,2025-06,2025-07,1.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,NVC25,2025-07,2025-08,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,NVC25,2025-08,2025-09,1.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,NVC25,2025-09,2025-10,0.0,1.0,inf,False,X06,X06 1->0 (-100.0%),False
C_130,Ophthalmology,NVC25,2025-11,2025-12,1.0,0.0,-1.0,False,X06,X06 0->1 (+inf%),False
C_130,Ophthalmology,NVC25,2026-01,2026-02,0.0,1.0,inf,False,C_110,C_110 2131->2029 (-4.8%),False
C_130,Ophthalmology,NVC25,2026-02,2026-03,1.0,0.0,-1.0,False,C_110,C_110 2029->2058 (+1.4%),False
C_130,Ophthalmology,NVC25,2026-04,2026-05,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,NVC44,2024-03,2024-04,22.0,38.0,0.7272727272727273,False,C_110|X06,C_110 253->239 (-5.5%); X06 1->0 (-100.0%),False
C_130,Ophthalmology,NVC44,2025-05,2025-06,10.0,17.0,0.7,False,C_110,C_110 245->221 (-9.8%),False
C_130,Ophthalmology,NVG01,2025-03,2025-04,62.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,NWF01,2024-08,2024-09,101.0,178.0,0.7623762376237624,False,C_101|C_301,C_101 45->33 (-26.7%); C_301 172->143 (-16.9%),False
C_130,Ophthalmology,NWF01,2025-09,2025-10,59.0,91.0,0.5423728813559322,False,C_100|C_120|C_301,C_100 133->123 (-7.5%); C_120 180->158 (-12.2%); C_301 141->136 (-3.5%),False
C_130,Ophthalmology,NX5,2025-02,2025-03,0.0,1443.0,inf,True,,,False
C_130,Ophthalmology,NX5,2025-04,2025-05,1116.0,1754.0,0.5716845878136201,True,,,False
C_130,Ophthalmology,NX5,2025-10,2025-11,2055.0,0.0,-1.0,True,,,False
C_130,Ophthalmology,NX501,2025-10,2025-11,0.0,1562.0,inf,True,,,False
C_130,Ophthalmology,NX501,2025-12,2026-01,2059.0,479.0,-0.7673627974745022,True,,,False
C_130,Ophthalmology,NX504,2025-10,2025-11,0.0,14.0,inf,False,,,False
C_130,Ophthalmology,NX504,2025-11,2025-12,14.0,22.0,0.5714285714285714,False,,,False
C_130,Ophthalmology,NX504,2025-12,2026-01,22.0,169.0,6.681818181818182,False,,,False
C_130,Ophthalmology,NX504,2026-04,2026-05,233.0,401.0,0.721030042918455,False,,,False
C_130,Ophthalmology,NX505,2026-04,2026-05,0.0,4.0,inf,False,,,False
C_130,Ophthalmology,NX507,2025-10,2025-11,0.0,13.0,inf,False,,,False
C_130,Ophthalmology,NX507,2025-11,2025-12,13.0,20.0,0.5384615384615384,False,,,False
C_130,Ophthalmology,NX507,2025-12,2026-01,20.0,144.0,6.2,False,,,False
C_130,Ophthalmology,NX507,2026-01,2026-02,144.0,444.0,2.0833333333333335,False,,,False
C_130,Ophthalmology,NX507,2026-02,2026-03,444.0,179.0,-0.5968468468468469,False,,,False
C_130,Ophthalmology,NYR,2024-01,2024-02,0.0,64.0,inf,False,,,False
C_130,Ophthalmology,NYR,2024-06,2024-07,52.0,90.0,0.7307692307692307,False,,,False
C_130,Ophthalmology,NYR,2025-06,2025-07,45.0,173.0,2.8444444444444446,False,C_101|C_330|C_410|C_502,C_101 285->213 (-25.3%); C_330 848->738 (-13.0%); C_410 64->60 (-6.2%); C_502 724->462 (-36.2%),False
C_130,Ophthalmology,NYR,2025-07,2025-08,173.0,31.0,-0.8208092485549133,False,C_101|C_410|C_502,C_101 213->297 (+39.4%); C_410 60->82 (+36.7%); C_502 462->932 (+101.7%),False
C_130,Ophthalmology,NYW17,2025-01,2025-02,800.0,0.0,-1.0,True,,,False
C_130,Ophthalmology,O1B1P,2025-12,2026-01,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,O1B1P,2026-02,2026-03,1.0,2.0,1.0,False,,,False
C_130,Ophthalmology,O1B1P,2026-03,2026-04,2.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,O1P6X,2024-11,2024-12,233.0,398.0,0.7081545064377682,False,,,False
C_130,Ophthalmology,O6X7Z,2025-01,2025-02,0.0,17.0,inf,False,,,False
C_130,Ophthalmology,O6X7Z,2025-02,2025-03,17.0,93.0,4.470588235294118,False,,,False
C_130,Ophthalmology,O9Q4E,2025-10,2025-11,0.0,50.0,inf,False,,,False
C_130,Ophthalmology,O9Q4E,2025-12,2026-01,54.0,416.0,6.703703703703703,False,,,False
C_130,Ophthalmology,P0C3F,2024-09,2024-10,98.0,152.0,0.5510204081632653,False,,,False
C_130,Ophthalmology,P0C3F,2024-11,2024-12,115.0,195.0,0.6956521739130435,False,,,False
C_130,Ophthalmology,P0C3F,2025-08,2025-09,96.0,147.0,0.53125,False,,,False
C_130,Ophthalmology,P1B7M,2024-11,2024-12,62.0,113.0,0.8225806451612904,False,,,False
C_130,Ophthalmology,P1B7M,2025-06,2025-07,149.0,63.0,-0.5771812080536913,False,,,False
C_130,Ophthalmology,P1B7M,2026-02,2026-03,90.0,156.0,0.7333333333333333,False,,,False
C_130,Ophthalmology,P1G3N,2025-12,2026-01,0.0,4.0,inf,False,,,False
C_130,Ophthalmology,P1G3N,2026-04,2026-05,5.0,12.0,1.4,False,,,False
C_130,Ophthalmology,P1N3Z,2026-04,2026-05,0.0,133.0,inf,False,,,False
C_130,Ophthalmology,P5Y6K,2024-02,2024-03,120.0,201.0,0.675,False,,,False
C_130,Ophthalmology,P5Y6K,2024-03,2024-04,201.0,315.0,0.5671641791044776,False,,,False
C_130,Ophthalmology,P5Y6K,2025-02,2025-03,132.0,212.0,0.6060606060606061,False,,,False
C_130,Ophthalmology,P5Y6K,2025-07,2025-08,170.0,263.0,0.5470588235294118,False,,,False
C_130,Ophthalmology,Q1S8W,2024-12,2025-01,36.0,11.0,-0.6944444444444444,False,,,False
C_130,Ophthalmology,Q1S8W,2025-01,2025-02,11.0,5.0,-0.5454545454545454,False,,,False
C_130,Ophthalmology,Q1S8W,2025-02,2025-03,5.0,1.0,-0.8,False,,,False
C_130,Ophthalmology,Q1S8W,2025-04,2025-05,1.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,Q1S8W,2025-06,2025-07,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,Q1S8W,2025-07,2025-08,1.0,2.0,1.0,False,,,False
C_130,Ophthalmology,Q1S8W,2025-08,2025-09,2.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,Q4W9A,2025-11,2025-12,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,Q4W9A,2025-12,2026-01,1.0,21.0,20.0,False,,,False
C_130,Ophthalmology,Q4W9A,2026-01,2026-02,21.0,35.0,0.6666666666666666,False,,,False
C_130,Ophthalmology,Q6V1S,2026-02,2026-03,0.0,258.0,inf,False,,,False
C_130,Ophthalmology,Q8X0X,2024-12,2025-01,0.0,3.0,inf,False,,,False
C_130,Ophthalmology,Q8X0X,2025-01,2025-02,3.0,19.0,5.333333333333333,False,,,False
C_130,Ophthalmology,Q8X0X,2026-01,2026-02,16.0,25.0,0.5625,False,,,False
C_130,Ophthalmology,R1G7E,2024-11,2024-12,169.0,264.0,0.5621301775147929,False,,,False
C_130,Ophthalmology,R1G7E,2025-08,2025-09,134.0,208.0,0.5522388059701493,False,,,False
C_130,Ophthalmology,R3I5E,2024-03,2024-04,0.0,6.0,inf,False,,,False
C_130,Ophthalmology,R3I5E,2024-04,2024-05,6.0,10.0,0.6666666666666666,False,,,False
C_130,Ophthalmology,R3I5E,2024-09,2024-10,6.0,2.0,-0.6666666666666666,False,,,False
C_130,Ophthalmology,R3I5E,2024-12,2025-01,4.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,R3I5E,2025-01,2025-02,0.0,3.0,inf,False,,,False
C_130,Ophthalmology,R3I5E,2025-06,2025-07,1.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,R5J3Z,2025-06,2025-07,0.0,449.0,inf,False,,,False
C_130,Ophthalmology,R6B6E,2026-03,2026-04,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,R6X7C,2025-11,2025-12,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,R6X7C,2025-12,2026-01,1.0,11.0,10.0,False,,,False
C_130,Ophthalmology,R6X7C,2026-01,2026-02,11.0,32.0,1.9090909090909092,False,,,False
C_130,Ophthalmology,R6X7C,2026-02,2026-03,32.0,49.0,0.53125,False,,,False
C_130,Ophthalmology,R6X7C,2026-03,2026-04,49.0,80.0,0.6326530612244898,False,,,False
C_130,Ophthalmology,RA9,2026-03,2026-04,4787.0,0.0,-1.0,True,,,False
C_130,Ophthalmology,RAP,2024-12,2025-01,951.0,0.0,-1.0,True,,,False
C_130,Ophthalmology,RET,2024-10,2024-11,10.0,16.0,0.6,False,C_150|C_400|X02|X05,C_150 4159->4123 (-0.9%); C_400 8976->8607 (-4.1%); X02 2738->2700 (-1.4%); X05 525->490 (-6.7%),False
C_130,Ophthalmology,RET,2024-12,2025-01,21.0,9.0,-0.5714285714285714,False,C_150|X05,C_150 4208->4402 (+4.6%); X05 549->606 (+10.4%),False
C_130,Ophthalmology,RET,2025-08,2025-09,6.0,10.0,0.6666666666666666,False,C_150|C_400,C_150 4810->4466 (-7.2%); C_400 6956->6790 (-2.4%),False
C_130,Ophthalmology,RET,2025-11,2025-12,3.0,7.0,1.3333333333333333,False,C_150|C_400,C_150 4117->4103 (-0.3%); C_400 6645->6379 (-4.0%),False
C_130,Ophthalmology,RET,2025-12,2026-01,7.0,2.0,-0.7142857142857143,False,X03,X03 30->33 (+10.0%),False
C_130,Ophthalmology,RET,2026-01,2026-02,2.0,8.0,3.0,False,C_150|C_400,C_150 3952->3806 (-3.7%); C_400 5842->5609 (-4.0%),False
C_130,Ophthalmology,RET,2026-03,2026-04,9.0,4.0,-0.5555555555555556,False,C_400|X02,C_400 5339->5357 (+0.3%); X02 2807->2921 (+4.1%),False
C_130,Ophthalmology,RET,2026-04,2026-05,4.0,8.0,1.0,False,C_150|X02,C_150 3498->3387 (-3.2%); X02 2921->2912 (-0.3%),False
C_130,Ophthalmology,RF4,2025-10,2025-11,3388.0,0.0,-1.0,True,,,False
C_130,Ophthalmology,RF4,2025-11,2025-12,0.0,3768.0,inf,True,,,False
C_130,Ophthalmology,RHQ,2025-06,2025-07,5528.0,0.0,-1.0,True,,,False
C_130,Ophthalmology,RJ7,2024-06,2024-07,189.0,93.0,-0.5079365079365079,False,C_100|C_101|C_150|C_301|C_330|C_502|X02|X05|X06,C_100 1117->1126 (+0.8%); C_101 2973->3005 (+1.1%); C_150 3626->3687 (+1.7%); C_301 2735->2790 (+2.0%); C_330 5029->5155 (+2.5%); C_502 3540->3661 (+3.4%); X02 9571->9729 (+1.7%); X05 6170->6324 (+2.5%); X06 3041->3095 (+1.8%),False
C_130,Ophthalmology,RLT,2024-06,2024-07,364.0,569.0,0.5631868131868132,True,C_140|C_160|C_300|C_320|C_340|C_410|C_502,C_140 158->115 (-27.2%); C_160 406->375 (-7.6%); C_300 529->527 (-0.4%); C_320 1644->1391 (-15.4%); C_340 520->483 (-7.1%); C_410 474->473 (-0.2%); C_502 2082->2072 (-0.5%),False
C_130,Ophthalmology,RMP,2025-03,2025-04,36.0,55.0,0.5277777777777778,False,C_100|C_101|C_120|C_140|C_170|C_300|C_320|C_340|C_502|X04,C_100 1256->1226 (-2.4%); C_101 491->490 (-0.2%); C_120 1706->1688 (-1.1%); C_140 1088->1007 (-7.4%); C_170 5->4 (-20.0%); C_300 24->20 (-16.7%); C_320 997->959 (-3.8%); C_340 653->595 (-8.9%); C_502 2220->2168 (-2.3%); X04 1268->1174 (-7.4%),False
C_130,Ophthalmology,RMP,2025-11,2025-12,10.0,1.0,-0.9,False,C_101|C_120|C_170|C_300|C_301|C_320|C_330|C_340|C_410|C_430|X04,C_101 553->580 (+4.9%); C_120 1486->1505 (+1.3%); C_170 1->3 (+200.0%); C_300 41->51 (+24.4%); C_301 1525->1608 (+5.4%); C_320 1112->1186 (+6.7%); C_330 85->105 (+23.5%); C_340 513->568 (+10.7%); C_410 363->367 (+1.1%); C_430 17->18 (+5.9%); X04 703->727 (+3.4%),False
C_130,Ophthalmology,RMP,2025-12,2026-01,1.0,0.0,-1.0,False,C_100|C_120|C_320|C_340|C_430|C_502|X04|X05,C_100 1246->1251 (+0.4%); C_120 1505->1538 (+2.2%); C_320 1186->1251 (+5.5%); C_340 568->602 (+6.0%); C_430 18->24 (+33.3%); C_502 2093->2110 (+0.8%); X04 727->839 (+15.4%); X05 1311->1524 (+16.2%),False
C_130,Ophthalmology,RQ3,2025-05,2025-06,0.0,32.0,inf,False,X04|X06,X04 13800->13726 (-0.5%); X06 322->261 (-18.9%),False
C_130,Ophthalmology,RQ3,2025-08,2025-09,23.0,9.0,-0.6086956521739131,False,C_502|X03|X06,C_502 6907->7002 (+1.4%); X03 6->7 (+16.7%); X06 361->435 (+20.5%),False
C_130,Ophthalmology,RQ3,2025-12,2026-01,3.0,1.0,-0.6666666666666666,False,,,False
C_130,Ophthalmology,RQ3,2026-01,2026-02,1.0,0.0,-1.0,False,X02|X05,X02 5229->5939 (+13.6%); X05 58->60 (+3.4%),True
C_130,Ophthalmology,RQX,2024-03,2024-04,25.0,11.0,-0.56,False,C_100|C_101|C_140|C_160|C_300|C_320|C_330|C_340|C_400|C_410|X02|X04|X05|X06,C_100 5254->5343 (+1.7%); C_101 2441->2448 (+0.3%); C_140 2441->2679 (+9.8%); C_160 577->592 (+2.6%); C_300 326->376 (+15.3%); C_320 1062->1099 (+3.5%); C_330 1443->1740 (+20.6%); C_340 1306->1328 (+1.7%); C_400 816->920 (+12.7%); C_410 156->163 (+4.5%); X02 3131->3319 (+6.0%); X04 2484->2627 (+5.8%); X05 301->406 (+34.9%); X06 247->259 (+4.9%),False
C_130,Ophthalmology,RQX,2024-05,2024-06,13.0,40.0,2.076923076923077,False,C_120|C_400|C_410|C_430|C_502|X02|X04|X05|X06,C_120 2653->2272 (-14.4%); C_400 1009->957 (-5.2%); C_410 177->165 (-6.8%); C_430 237->231 (-2.5%); C_502 3230->3057 (-5.4%); X02 3553->3448 (-3.0%); X04 2856->2792 (-2.2%); X05 351->296 (-15.7%); X06 229->224 (-2.2%),False
C_130,Ophthalmology,RQX,2024-07,2024-08,22.0,35.0,0.5909090909090909,False,C_160|C_301|C_320|C_330|C_340|C_400|C_410|C_430|X02|X04|X05,C_160 597->576 (-3.5%); C_301 1281->1256 (-2.0%); C_320 1203->1066 (-11.4%); C_330 2060->2000 (-2.9%); C_340 1263->1209 (-4.3%); C_400 863->783 (-9.3%); C_410 186->182 (-2.2%); C_430 248->235 (-5.2%); X02 3153->2962 (-6.1%); X04 2974->2927 (-1.6%); X05 361->255 (-29.4%),False
C_130,Ophthalmology,RQX,2024-09,2024-10,32.0,49.0,0.53125,False,C_301|C_340|C_400|C_410|C_430|X02|X06,C_301 1269->1201 (-5.4%); C_340 1165->934 (-19.8%); C_400 770->732 (-4.9%); C_410 224->216 (-3.6%); C_430 218->217 (-0.5%); X02 2734->2718 (-0.6%); X06 334->295 (-11.7%),False
C_130,Ophthalmology,RQX,2025-02,2025-03,22.0,43.0,0.9545454545454546,False,C_110|C_120|C_300|X06,C_110 2849->2801 (-1.7%); C_120 3208->3196 (-0.4%); C_300 516->466 (-9.7%); X06 239->225 (-5.9%),False
C_130,Ophthalmology,RQX,2025-03,2025-04,43.0,12.0,-0.7209302325581395,False,C_101|C_120|C_140|C_301|C_320|C_340|C_400|X04,C_101 3323->3345 (+0.7%); C_120 3196->3365 (+5.3%); C_140 3919->4185 (+6.8%); C_301 944->986 (+4.4%); C_320 1209->1214 (+0.4%); C_340 792->885 (+11.7%); C_400 663->676 (+2.0%); X04 3317->3438 (+3.6%),False
C_130,Ophthalmology,RQX,2025-04,2025-05,12.0,39.0,2.25,False,C_100|C_101|C_120|C_160|C_300|C_301|C_330|C_430|C_502|X02|X04|X05|X06,C_100 5761->5744 (-0.3%); C_101 3345->3306 (-1.2%); C_120 3365->3352 (-0.4%); C_160 548->547 (-0.2%); C_300 301->244 (-18.9%); C_301 986->981 (-0.5%); C_330 1801->1740 (-3.4%); C_430 190->173 (-8.9%); C_502 4288->4045 (-5.7%); X02 2017->1918 (-4.9%); X04 3438->3399 (-1.1%); X05 314->262 (-16.6%); X06 176->168 (-4.5%),False
C_130,Ophthalmology,RQX,2025-05,2025-06,39.0,19.0,-0.5128205128205128,False,C_101|C_120|C_140|C_300|C_400|X04|X05,C_101 3306->3405 (+3.0%); C_120 3352->3552 (+6.0%); C_140 4481->4747 (+5.9%); C_300 244->257 (+5.3%); C_400 712->739 (+3.8%); X04 3399->3524 (+3.7%); X05 262->287 (+9.5%),False
C_130,Ophthalmology,RQX,2025-07,2025-08,18.0,6.0,-0.6666666666666666,False,C_110|C_301|C_320|C_330|C_410|C_502,C_110 2699->2706 (+0.3%); C_301 877->950 (+8.3%); C_320 1194->1198 (+0.3%); C_330 1519->1622 (+6.8%); C_410 171->219 (+28.1%); C_502 4053->4078 (+0.6%),False
C_130,Ophthalmology,RQX,2025-09,2025-10,4.0,0.0,-1.0,False,C_110|C_300|C_320|C_400|C_430|C_502,C_110 2713->2752 (+1.4%); C_300 70->94 (+34.3%); C_320 1176->1213 (+3.1%); C_400 598->622 (+4.0%); C_430 175->183 (+4.6%); C_502 4236->4254 (+0.4%),False
C_130,Ophthalmology,RY7,2024-01,2024-02,53.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,S0L9O,2025-10,2025-11,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,S0L9O,2025-12,2026-01,1.0,16.0,15.0,False,,,False
C_130,Ophthalmology,S3H9L,2024-08,2024-09,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,S3H9L,2025-02,2025-03,1.0,0.0,-1.0,False,C_100|C_101|C_110|C_120|C_301|C_320|C_330|C_340|C_502,C_100 29->51 (+75.9%); C_101 147->153 (+4.1%); C_110 213->214 (+0.5%); C_120 433->524 (+21.0%); C_301 195->304 (+55.9%); C_320 118->163 (+38.1%); C_330 336->408 (+21.4%); C_340 62->138 (+122.6%); C_502 24->49 (+104.2%),False
C_130,Ophthalmology,S4E3I,2025-01,2025-02,0.0,819.0,inf,True,,,False
C_130,Ophthalmology,S5D8W,2026-04,2026-05,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,S8O6A,2025-12,2026-01,0.0,4.0,inf,False,,,False
C_130,Ophthalmology,S8O6A,2026-04,2026-05,2.0,4.0,1.0,False,,,False
C_130,Ophthalmology,T1I9W,2025-12,2026-01,0.0,3.0,inf,False,,,False
C_130,Ophthalmology,T1I9W,2026-01,2026-02,3.0,6.0,1.0,False,,,False
C_130,Ophthalmology,T1I9W,2026-02,2026-03,6.0,10.0,0.6666666666666666,False,,,False
C_130,Ophthalmology,T1T4S,2025-10,2025-11,0.0,12.0,inf,False,,,False
C_130,Ophthalmology,T1T4S,2025-12,2026-01,15.0,61.0,3.066666666666667,False,,,False
C_130,Ophthalmology,T4I8V,2024-05,2024-06,0.0,14.0,inf,False,,,False
C_130,Ophthalmology,T4I8V,2024-06,2024-07,14.0,30.0,1.1428571428571428,False,,,False
C_130,Ophthalmology,T4I8V,2024-11,2024-12,61.0,114.0,0.8688524590163934,False,,,False
C_130,Ophthalmology,T4I8V,2025-01,2025-02,94.0,285.0,2.0319148936170213,False,,,False
C_130,Ophthalmology,T4I8V,2025-02,2025-03,285.0,73.0,-0.743859649122807,False,,,False
C_130,Ophthalmology,T8V3L,2024-09,2024-10,76.0,157.0,1.0657894736842106,False,,,False
C_130,Ophthalmology,T8V3L,2024-11,2024-12,100.0,158.0,0.58,False,,,False
C_130,Ophthalmology,T8V3L,2025-04,2025-05,96.0,154.0,0.6041666666666666,False,,,False
C_130,Ophthalmology,T8V3L,2026-01,2026-02,167.0,262.0,0.5688622754491018,False,,,False
C_130,Ophthalmology,T8V3L,2026-03,2026-04,253.0,404.0,0.5968379446640316,False,,,False
C_130,Ophthalmology,U0K8N,2025-07,2025-08,0.0,32.0,inf,False,,,False
C_130,Ophthalmology,U0K8N,2025-10,2025-11,46.0,141.0,2.0652173913043477,False,,,False
C_130,Ophthalmology,U1P4Z,2025-10,2025-11,0.0,18.0,inf,False,,,False
C_130,Ophthalmology,U1P4Z,2025-12,2026-01,20.0,130.0,5.5,False,,,False
C_130,Ophthalmology,U6A5N,2025-10,2025-11,0.0,3.0,inf,False,,,False
C_130,Ophthalmology,U6A5N,2025-12,2026-01,3.0,9.0,2.0,False,,,False
C_130,Ophthalmology,V4U1Y,2024-11,2024-12,90.0,153.0,0.7,False,,,False
C_130,Ophthalmology,V4U1Y,2025-04,2025-05,81.0,208.0,1.5679012345679013,False,,,False
